# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20121012
# -------------------------------------------------------

date,device,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20121012,Asus EeePad Transformer TF101 (TF101),0,11,0,12,10,0,0,0
20121012,ST27i,1,1,1,2,1,0,0,0
20121012,ST25i,0,3,0,4,3,0,0,0
20121012,ST21i,0,2,0,2,2,0,0,0
20121012,SEMC Xperia Ray (ST18i),0,6,0,13,6,0,0,0
20121012,ST17i,0,1,0,3,1,0,0,0
20121012,SEMC Xperia Mini (ST15i),0,3,0,5,3,0,0,0
20121012,Asus EeePad Slider SL101 (SL101),0,1,0,2,1,0,0,0
20121012,SEMC Xperia Mini Pro (SK17i),0,5,0,7,5,0,0,0
20121012,Samsung Galaxy Tab 10.1 (SHW-M380W),0,1,0,2,1,0,0,0
20121012,Samsung Galaxy S2 (SHW-M250S),0,1,0,1,1,0,0,0
20121012,Samsung Galaxy Note (SHV-E160S),0,1,0,1,1,0,0,0
20121012,Sharp Lynx 3D SH-03C (SH03C),0,0,0,2,0,0,0,0
20121012,SGH-I9000,0,0,0,1,0,0,0,0
20121012,Samsung Galaxy S (SGH-I897),0,1,0,1,1,0,0,0
20121012,SEMC Xperia Play (R800i),0,1,0,9,1,0,0,0
20121012,MT25i,0,1,0,1,1,0,0,0
20121012,SEMC Xperia Neo (MT15i),0,3,0,16,3,0,0,0
20121012,SEMC Xperia Neo V (MT11i),0,0,0,4,0,0,0,0
20121012,MK16i,0,3,0,4,2,0,0,0
20121012,MD_LIFETAB_P9516,0,5,0,3,3,0,0,0
20121012,SEMC Xperia S (LT26i),0,9,0,10,9,0,0,0
20121012,LT22i,0,5,0,6,5,1,1,0
20121012,SEMC Xperia Arc S (LT18i),0,10,0,20,10,0,0,0
20121012,SEMC Xperia Arc (LT15i),0,3,0,21,3,0,0,0
20121012,LIFETAB_P9514,0,3,0,6,3,0,0,0
20121012,KarbonnA18,1,1,1,1,1,0,0,0
20121012,Lenovo Indigo (Indigo),0,3,0,4,2,0,0,0
20121012,GT-S7500L,0,1,0,1,1,0,0,0
20121012,GT-S7500,0,2,0,3,2,0,0,0
20121012,Samsung Galaxy Y Duos (GT-S6102),0,1,0,3,1,0,0,0
20121012,Samsung Galaxy Ace (GT-S5830i),0,2,0,10,2,0,0,0
20121012,GT-S5830B,0,0,0,1,0,0,0,0
20121012,Samsung Galaxy Ace (GT-S5830),1,29,1,92,28,0,0,0
20121012,GT-S5690,0,2,0,3,2,0,0,0
20121012,Samsung Galaxy Fit (GT-S5670),0,2,0,5,2,0,0,0
20121012,Samsung Galaxy Gio (GT-S5660),0,1,0,3,0,0,0,0
20121012,Samsung Galaxy Mini (GT-S5570),0,2,0,9,2,0,0,0
20121012,Samsung Galaxy Y (GT-S5363),0,3,0,5,3,0,0,0
20121012,Samsung Galaxy Y (GT-S5360),0,8,0,11,8,0,0,0
20121012,GT-S5300,0,2,0,2,2,0,0,0
20121012,GT-P7511,0,1,0,1,0,0,0,0
20121012,Samsung Galaxy Tab 10.1 (GT-P7510),0,1,0,2,1,0,0,0
20121012,GT-P7501,0,4,0,8,4,0,0,0
20121012,Samsung Galaxy Tab 10.1 (GT-P7500),0,4,0,7,3,0,0,0
20121012,GT-P6800,0,1,0,2,1,0,0,0
20121012,Samsung Galaxy Tab 7.0 Plus (GT-P6210),0,0,0,1,0,0,0,0
20121012,Samsung Galaxy Tab (GT-P1010),0,1,0,3,1,0,0,0
20121012,Samsung Galaxy Tab (GT-P1000),0,6,0,20,6,0,0,0
20121012,Samsung Galaxy Note (GT-N7000),1,22,1,51,21,0,0,0
20121012,Samsung Galaxy S2 (GT-I9103),0,0,0,2,0,0,0,0
20121012,Samsung Galaxy S2 (GT-I9100P),0,0,0,1,0,0,0,0
20121012,GT-I9100M,0,0,0,1,0,0,0,0
20121012,Samsung Galaxy S2 (GT-I9100G),0,26,0,36,26,0,0,0
20121012,Samsung Galaxy S2 (GT-I9100),6,264,6,514,256,1,1,0
20121012,GT-I9070P,0,2,0,2,2,0,0,0
20121012,GT-I9070,0,0,0,2,0,0,0,0
20121012,Samsung Galaxy S (GT-I9003),0,3,0,11,3,0,0,0
20121012,Samsung Galaxy S Plus (GT-I9001),1,75,1,124,74,1,1,0
20121012,Samsung Galaxy S (GT-I9000B),0,1,0,1,1,0,0,0
20121012,Samsung Galaxy S (GT-I9000),2,84,2,204,78,0,0,1
20121012,GT-I8160P,0,2,0,2,2,0,0,0
20121012,GT-I8160,0,7,0,7,7,0,0,0
20121012,Samsung Galaxy W (GT-I8150),0,14,0,20,13,0,0,0
20121012,Samsung Galaxy 3 (GT-I5800),0,1,0,9,1,0,0,0
20121012,Samsung Europa  (GT-I5510),0,2,0,2,1,0,0,0
20121012,Samsung Europa  (GT-I5500),0,2,0,10,2,0,0,0
20121012,GT-B5510,0,1,0,1,1,0,0,0
20121012,SEMC Xperia X8 (E15i),0,4,0,13,4,0,0,0
20121012,SEMC Xperia X10 Mini (E10i),0,2,0,5,2,0,0,0
20121012,AN8G2,0,1,0,1,1,0,0,0
20121012,A70S,0,0,0,1,0,0,0,0
20121012,A43,0,0,0,1,0,0,0,0
20121012,A1_07,0,2,0,2,2,0,0,0
20121012,A101IT,0,0,0,2,0,0,0,0
20121011,zeus,0,0,0,0,0,0,0,0
20121011,x3,0,3,0,3,3,0,0,0
20121011,Motorola XOOM (wifi_hubble),0,2,0,2,2,0,0,0
20121011,wetab,0,0,0,2,0,0,0,0
20121011,HTC Incredible 2 (vivow),0,1,0,0,0,0,0,0
20121011,HTC Incredible S (vivo),0,8,0,19,8,0,0,0
20121011,HTC G2 (vision),1,24,1,43,23,0,0,0
20121011,villec2,0,1,0,2,1,0,0,0
20121011,HTC One S (ville),1,25,1,32,25,0,0,0
20121011,victor,0,2,0,3,2,0,0,0
20121011,v350,0,0,0,1,0,0,0,0
20121011,unknown,0,0,0,242,0,0,0,0
20121011,univa_open-de,0,1,0,2,1,0,0,0
20121011,univa_222-01,0,0,0,1,0,0,0,0
20121011,Motorola Droid RAZR (umts_spyder),0,10,0,13,10,0,0,0
20121011,Motorola Droid (umts_sholes),0,1,0,16,1,0,0,0
20121011,Motorola Flipout (umts_ruth),0,2,0,5,2,0,0,0
20121011,Motorola Milestone2 (umts_milestone2),0,2,0,5,2,0,0,0
20121011,Motorola Defy (umts_jordan),1,39,0,79,37,0,0,0
20121011,Motorola XOOM (umts_everest),0,2,0,2,2,0,0,0
20121011,u8800,0,0,0,1,0,0,0,0
20121011,u8220,0,0,0,1,0,0,0,0
20121011,u0,0,1,0,1,1,0,0,0
20121011,Toshiba AT100 (tostab03),0,0,0,1,0,0,0,0
20121011,LG Optimus One (thunderg),0,5,0,14,4,0,0,0
20121011,tenderloin,0,4,0,3,3,0,0,0
20121011,LG Swift (swift),0,1,0,4,1,0,0,0
20121011,LG Optimus 2X (su660),0,1,0,1,1,0,0,0
20121011,Dell Streak 7 (streak7),0,0,0,1,0,0,0,0
20121011,Dell Streak (streak),0,0,0,1,0,0,0,0
20121011,skate,0,1,0,2,1,0,0,0
20121011,HTC Shooter (shooteru),0,11,0,19,11,0,0,0
20121011,Motorola Motoroi (sholest),0,1,0,1,1,0,0,0
20121011,HTC myTouch 3G (sapphire),0,3,0,3,2,0,0,0
20121011,HTC Desire S (saga),0,62,0,111,62,0,0,0
20121011,HTC Sensation XL (runnymede),0,3,0,3,3,0,0,0
20121011,rk29sdk,0,1,0,2,1,0,0,0
20121011,qsd8k_s7,0,0,0,0,0,0,0,0
20121011,HTC Sensation 4G (pyramid),1,53,1,105,51,0,0,0
20121011,primou,0,6,0,8,6,0,0,0
20121011,HTC Explorer (pico),0,1,0,2,1,0,0,0
20121011,picasso_mf,0,1,0,1,1,0,0,0
20121011,picasso_m,0,0,0,1,0,0,0,0
20121011,picasso_e,0,2,0,2,2,0,0,0
20121011,Acer Picasso (picasso),0,5,0,7,4,0,0,0
20121011,LG Pecan (pecan),0,0,0,3,0,0,0,0
20121011,HTC Nexus One (passion),0,8,0,29,6,0,0,0
20121011,p990_EUR-xx,0,0,0,1,0,0,0,0
20121011,p990_262-xx,0,0,0,3,0,0,0,0
20121011,p990_262-02,0,2,0,4,2,0,0,0
20121011,LG Optimus 2X (p990),0,17,0,24,16,0,0,0
20121011,p920,0,1,0,1,1,0,0,0
20121011,p5,0,0,0,1,0,0,0,0
20121011,p4wifi,0,1,0,0,0,0,0,0
20121011,p4notewifiww,0,3,0,2,2,0,0,0
20121011,p4noterf,0,1,0,1,1,0,0,0
20121011,p4,0,0,0,1,0,0,0,0
20121011,Samsung Galaxy Tab 10.1 (p3),0,1,0,1,1,0,0,0
20121011,LG P2 (p2),0,1,0,1,1,0,0,0
20121011,one_touch_995_gsm,0,1,0,1,1,0,0,0
20121011,Motorola Atrix (olympus),0,1,0,1,1,0,0,0
20121011,Sony Tablet S (nbx03),0,4,0,9,4,0,0,0
20121011,msm7230,0,1,0,1,1,0,0,0
20121011,msm7201a,0,1,0,0,0,0,0,0
20121011,ZTE Racer (mooncake),0,0,0,1,0,0,0,0
20121011,mione_plus,0,1,0,2,1,0,0,0
20121011,SEMC Xperia X10 Mini Pro (mimmi),0,1,0,1,1,0,0,0
20121011,milestone2,0,1,0,1,1,0,0,0
20121011,mercury,0,0,0,1,0,0,0,0
20121011,maya,0,0,0,1,0,0,0,0
20121011,HTC Wildfire S (marvel),0,13,0,59,12,0,0,0
20121011,Samsung Galaxy Nexus (maguro),0,60,0,88,56,0,0,0
20121011,m801,0,3,0,4,3,0,0,0
20121011,m4,0,1,0,2,1,0,0,0
20121011,m3,0,2,0,2,2,0,0,0
20121011,Samsung Galaxy S3 (m0),2,74,2,95,71,1,1,0
20121011,HTC Aria (liberty),0,0,0,2,0,0,0,0
20121011,LG Optimus Black (lgp970),0,10,0,14,10,0,0,0
20121011,leo,0,3,0,5,2,0,0,0
20121011,HTC Legend (legend),0,4,0,12,4,0,0,0
20121011,Motorola Defy (jordan),0,1,0,2,1,0,0,0
20121011,hwu8860,0,0,0,3,0,0,0,0
20121011,hwu8800Pro,0,0,0,1,0,0,0,0
20121011,hwu8655,0,1,0,3,1,0,0,0
20121011,Huawei U8650 (hwu8650),0,2,0,2,2,0,0,0
20121011,Huawei U8510 (hwu8510),0,7,0,18,6,0,0,0
20121011,Huawei V858 (hwu8160),0,1,0,2,1,0,0,0
20121011,hws7300u,0,0,0,1,0,0,0,0
20121011,HTC Hero  (hero),0,1,0,7,1,0,0,0
20121011,harmony,0,0,0,1,0,0,0,0
20121011,hallon,0,1,0,1,1,0,0,0
20121011,Asus Nexus 7 (grouper),0,9,0,10,8,0,0,0
20121011,golfu,0,1,0,1,1,0,0,0
20121011,gelato_262-xx,0,1,0,1,1,0,0,0
20121011,galaxysmtd,0,0,0,6,0,0,0,0
20121011,galaxys2,0,0,0,10,0,0,0,0
20121011,HTC Flyer (flyer),0,3,0,7,3,0,0,0
20121011,espresso10wifi,0,1,0,2,1,0,0,0
20121011,es209ra,0,0,0,1,0,0,0,0
20121011,HTC One X (endeavoru),0,11,0,17,11,0,0,0
20121011,e1000_gq1a,0,0,0,1,0,0,0,0
20121011,e0,1,1,1,3,1,0,0,0
20121011,HTC G1  (dream),0,0,0,1,0,0,0,0
20121011,disco10,0,0,0,1,0,0,0,0
20121011,Samsung Nexus S (crespo),0,28,0,53,28,0,0,0
20121011,crane-evb-v13,0,2,0,2,2,0,0,0
20121011,cosmo_EUR-XXX,0,1,0,1,1,0,0,0
20121011,cooper,0,1,0,4,1,0,0,0
20121011,choi,0,1,0,1,1,0,0,0
20121011,HTC Chacha (chacha),0,0,0,3,0,0,0,0
20121011,HTC Wildfire (buzz),0,19,0,40,19,0,0,0
20121011,HTC Desire (bravo),1,42,0,132,40,1,1,0
20121011,bproj_EUR-XXX,0,1,0,1,1,0,0,0
20121011,bproj_262-XXX,0,1,0,6,1,0,0,0
20121011,bproj_262-02,0,1,0,3,1,0,0,0
20121011,HTC Bliss (bliss),0,1,0,1,1,0,0,0
20121011,ZTE Blade (blade),0,2,0,15,2,0,0,0
20121011,HTC Tattoo (bahamas),0,0,0,1,0,0,0,0
20121011,arthur,0,0,0,1,0,0,0,0
20121011,ariesve,0,2,0,3,2,0,0,0
20121011,aries,0,0,0,1,0,0,0,0
20121011,alessi,0,1,0,1,1,0,0,0
20121011,HTC Desire HD (ace),0,61,0,121,57,0,0,0
20121011,Garmin-Asus Nuvifone (a50),0,0,0,1,0,0,0,0
20121011,a3,0,1,0,1,1,0,0,0
20121011,Acer Liquid (a1),0,1,0,2,1,0,0,0
20121011,YP-GS1,0,1,0,1,1,0,0,0
20121011,Samsung Galaxy Player (YP-G1),0,0,0,1,0,0,0,0
20121011,XT615,0,1,0,1,1,0,0,0
20121011,XT502,0,0,0,1,0,0,0,0
20121011,SEMC Xperia X10 (X10i),0,8,0,17,8,0,0,0
20121011,SEMC Xperia Live (WT19i),0,1,0,1,1,0,0,0
20121011,W851,0,1,0,1,1,0,0,0
20121011,SEMC Xperia X10 Mini Pro (U20i),0,7,0,26,7,0,0,0
20121011,TF700T,0,2,0,3,2,0,0,0
20121011,Asus EeePad Transformer TF300 (TF300TG),0,2,0,2,2,0,0,0
20121011,Asus EeePad Transformer TF300 (TF300T),0,3,0,4,3,0,0,0
20121011,Asus EeePad Transformer TF201 (TF201),0,5,0,9,4,0,0,0
20121011,Asus EeePad Transformer TF101 (TF101G),0,2,0,1,1,0,0,0
20121011,Asus EeePad Transformer TF101 (TF101),0,12,0,12,11,0,0,0
20121011,ST27i,0,0,0,1,0,0,0,0
20121011,ST25i,0,3,0,4,3,0,0,0
20121011,ST21i,0,2,0,2,2,0,0,0
20121011,SEMC Xperia Ray (ST18i),0,6,0,13,6,0,0,0
20121011,ST17i,0,1,0,3,1,0,0,0
20121011,SEMC Xperia Mini (ST15i),1,3,1,5,3,0,0,0
20121011,Asus EeePad Slider SL101 (SL101),0,1,0,2,1,0,0,0
20121011,SEMC Xperia Mini Pro (SK17i),0,5,0,7,5,0,0,0
20121011,Samsung Galaxy Tab 10.1 (SHW-M380W),0,1,0,2,1,0,0,0
20121011,Samsung Galaxy S2 (SHW-M250S),0,1,0,1,1,0,0,0
20121011,Samsung Galaxy Note (SHV-E160S),0,1,0,1,1,0,0,0
20121011,Sharp Lynx 3D SH-03C (SH03C),0,0,0,2,0,0,0,0
20121011,SGH-I9000,0,0,0,1,0,0,0,0
20121011,Samsung Galaxy S (SGH-I897),0,1,0,1,1,0,0,0
20121011,SEMC Xperia Play (R800i),0,1,0,9,1,0,0,0
20121011,MT25i,1,1,1,1,1,0,0,0
20121011,SEMC Xperia Neo (MT15i),0,3,0,16,3,0,0,0
20121011,SEMC Xperia Neo V (MT11i),0,0,0,4,0,0,0,0
20121011,MK16i,1,3,1,4,2,0,0,0
20121011,MD_LIFETAB_P9516,0,5,0,3,3,0,0,0
20121011,SEMC Xperia S (LT26i),1,9,1,10,9,0,0,0
20121011,LT22i,1,6,1,6,6,0,0,0
20121011,SEMC Xperia Arc S (LT18i),1,10,1,20,10,0,0,0
20121011,SEMC Xperia Arc (LT15i),0,3,0,21,3,0,0,0
20121011,LIFETAB_P9514,0,3,0,6,3,0,0,0
20121011,Lenovo Indigo (Indigo),0,3,0,4,2,0,0,0
20121011,GT-S7500L,0,1,0,1,1,0,0,0
20121011,GT-S7500,0,2,0,3,2,0,0,0
20121011,Samsung Galaxy Y Duos (GT-S6102),0,1,0,3,1,0,0,0
20121011,Samsung Galaxy Ace (GT-S5830i),0,2,0,10,2,0,0,0
20121011,GT-S5830B,0,0,0,1,0,0,0,0
20121011,Samsung Galaxy Ace (GT-S5830),0,28,0,91,27,0,0,0
20121011,GT-S5690,0,2,0,3,2,0,0,0
20121011,Samsung Galaxy Fit (GT-S5670),0,2,0,5,2,0,0,0
20121011,Samsung Galaxy Gio (GT-S5660),0,1,0,3,0,0,0,0
20121011,Samsung Galaxy Mini (GT-S5570),0,2,0,9,2,0,0,0
20121011,Samsung Galaxy Y (GT-S5363),0,3,0,5,3,0,0,0
20121011,Samsung Galaxy Y (GT-S5360),0,8,0,11,8,0,0,0
20121011,GT-S5300,0,2,0,2,2,0,0,0
20121011,GT-P7511,0,1,0,1,0,0,0,0
20121011,Samsung Galaxy Tab 10.1 (GT-P7510),0,1,0,2,1,0,0,0
20121011,GT-P7501,0,4,0,8,4,0,0,0
20121011,Samsung Galaxy Tab 10.1 (GT-P7500),0,4,0,7,3,0,0,0
20121011,GT-P6800,0,1,0,2,1,0,0,0
20121011,Samsung Galaxy Tab 7.0 Plus (GT-P6210),0,0,0,1,0,0,0,0
20121011,Samsung Galaxy Tab (GT-P1010),0,1,0,3,1,0,0,0
20121011,Samsung Galaxy Tab (GT-P1000),0,6,0,20,6,0,0,0
20121011,Samsung Galaxy Note (GT-N7000),0,21,0,50,20,0,0,0
20121011,Samsung Galaxy S2 (GT-I9103),0,0,0,2,0,0,0,0
20121011,Samsung Galaxy S2 (GT-I9100P),0,0,0,1,0,0,0,0
20121011,GT-I9100M,0,0,0,1,0,0,0,0
20121011,Samsung Galaxy S2 (GT-I9100G),0,26,0,36,26,0,0,0
20121011,Samsung Galaxy S2 (GT-I9100),4,259,2,509,251,2,2,0
20121011,GT-I9070P,0,2,0,2,2,0,0,0
20121011,GT-I9070,0,0,0,2,0,0,0,0
20121011,Samsung Galaxy S (GT-I9003),0,3,0,11,3,0,0,0
20121011,Samsung Galaxy S Plus (GT-I9001),0,75,0,123,74,0,0,0
20121011,Samsung Galaxy S (GT-I9000B),1,1,0,1,1,0,0,0
20121011,Samsung Galaxy S (GT-I9000),1,82,1,202,76,0,0,0
20121011,GT-I8160P,0,2,0,2,2,0,0,0
20121011,GT-I8160,0,7,0,7,7,0,0,0
20121011,Samsung Galaxy W (GT-I8150),0,14,0,20,13,0,0,0
20121011,Samsung Galaxy 3 (GT-I5800),0,1,0,9,1,0,0,0
20121011,Samsung Europa  (GT-I5510),0,2,0,2,1,0,0,0
20121011,Samsung Europa  (GT-I5500),0,2,0,10,2,0,0,0
20121011,GT-B5510,0,1,0,1,1,0,0,0
20121011,SEMC Xperia X8 (E15i),0,4,0,13,4,0,0,0
20121011,SEMC Xperia X10 Mini (E10i),0,2,0,5,2,0,0,0
20121011,AN8G2,0,1,0,1,1,0,0,0
20121011,A70S,0,0,0,1,0,0,0,0
20121011,A43,0,0,0,1,0,0,0,0
20121011,A1_07,0,2,0,2,2,0,0,0
20121011,A101IT,0,0,0,2,0,0,0,0
20121010,zeus,0,0,0,0,0,0,0,0
20121010,x3,0,3,0,3,3,0,0,0
20121010,Motorola XOOM (wifi_hubble),0,2,0,2,2,0,0,0
20121010,wetab,0,0,0,2,0,0,0,0
20121010,HTC Incredible 2 (vivow),0,1,0,0,0,0,0,0
20121010,HTC Incredible S (vivo),0,8,0,19,8,0,0,0
20121010,HTC G2 (vision),0,23,0,42,22,0,0,0
20121010,villec2,0,1,0,2,1,0,0,0
20121010,HTC One S (ville),0,24,0,31,24,0,0,0
20121010,victor,0,2,0,3,2,0,0,0
20121010,v350,0,0,0,1,0,0,0,0
20121010,unknown,0,0,0,242,0,0,0,0
20121010,univa_open-de,0,1,0,2,1,0,0,0
