# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120225,CN,0,2,0,4,2,0,0,0
20120225,CH,0,4,0,24,4,0,0,0
20120225,CA,0,1,0,2,1,0,0,0
20120225,BR,0,1,0,3,1,0,0,0
20120225,BG,0,2,0,3,2,0,0,0
20120225,AU,0,1,0,2,1,0,0,0
20120225,AT,0,7,0,19,6,0,0,0
20120224,unknown,0,0,0,3,0,0,0,0
20120224,VN,0,0,0,1,0,0,0,0
20120224,US,0,0,0,5,0,0,0,0
20120224,SI,0,0,0,1,0,0,0,0
20120224,SG,1,1,1,4,1,1,1,0
20120224,SE,0,1,0,2,1,0,0,0
20120224,RU,0,3,0,3,3,0,0,0
20120224,RO,0,0,0,1,0,0,0,0
20120224,PL,0,1,0,2,1,0,0,0
20120224,PH,0,1,0,1,1,0,0,0
20120224,MX,0,1,0,3,1,0,0,0
20120224,MK,0,1,0,1,1,0,0,0
20120224,KR,0,2,0,3,2,0,0,0
20120224,JP,0,1,0,1,1,0,0,0
20120224,IT,1,4,1,8,4,0,0,0
20120224,IN,0,0,0,3,0,0,0,0
20120224,IL,0,0,0,1,0,0,0,0
20120224,HU,0,1,0,2,1,0,0,0
20120224,HK,0,1,0,1,1,0,0,0
20120224,GR,0,0,0,2,0,0,0,0
20120224,GB,0,0,0,4,0,0,0,0
20120224,FR,0,1,0,1,1,0,0,0
20120224,FI,0,1,0,1,1,0,0,0
20120224,ES,0,1,0,5,1,0,0,0
20120224,EC,0,0,0,1,0,0,0,0
20120224,DK,0,1,0,1,1,0,0,0
20120224,DE,8,1007,7,1821,967,4,3,7
20120224,CZ,0,0,0,1,0,0,0,0
20120224,CN,0,2,0,4,2,0,0,0
20120224,CH,0,4,0,24,4,0,0,0
20120224,CA,0,1,0,2,1,0,0,0
20120224,BR,0,1,0,3,1,0,0,0
20120224,BG,0,2,0,3,2,0,0,0
20120224,AU,0,1,0,2,1,0,0,0
20120224,AT,0,8,0,20,7,0,0,0
20120223,unknown,0,0,0,3,0,0,0,0
20120223,VN,0,0,0,1,0,0,0,0
20120223,US,0,0,0,5,0,0,0,0
20120223,SI,0,0,0,1,0,0,0,0
20120223,SG,0,1,0,3,1,0,0,0
20120223,SE,0,1,0,2,1,0,0,0
20120223,RU,1,3,1,3,3,0,0,0
20120223,RO,0,0,0,1,0,0,0,0
20120223,PL,0,1,0,2,1,0,0,0
20120223,PH,0,1,0,1,1,0,0,0
20120223,MX,0,1,0,3,1,0,0,0
20120223,MK,0,1,0,1,1,0,0,0
20120223,KR,0,2,0,3,2,0,0,0
20120223,JP,0,1,0,1,1,0,0,0
20120223,IT,0,2,0,7,2,0,0,0
20120223,IN,0,0,0,3,0,0,0,0
20120223,IL,0,0,0,1,0,0,0,0
20120223,HU,0,1,0,2,1,0,0,0
20120223,HK,0,1,0,1,1,0,0,0
20120223,GR,0,0,0,2,0,0,0,0
20120223,GB,0,0,0,4,0,0,0,0
20120223,FR,0,1,0,1,1,0,0,0
20120223,FI,0,1,0,1,1,0,0,0
20120223,ES,0,1,0,4,1,0,0,0
20120223,EC,0,0,0,1,0,0,0,0
20120223,DK,0,1,0,1,1,0,0,0
20120223,DE,4,1003,2,1814,965,2,2,3
20120223,CZ,0,1,0,2,1,0,0,0
20120223,CN,0,2,0,4,2,0,0,0
20120223,CH,0,4,0,24,4,0,0,0
20120223,CA,0,1,0,2,1,0,0,0
20120223,BR,0,1,0,3,1,0,0,0
20120223,BG,0,2,0,3,2,0,0,0
20120223,AU,0,1,0,2,1,0,0,0
20120223,AT,0,8,0,20,7,0,0,0
20120222,unknown,1,0,1,4,0,0,0,0
20120222,VN,0,0,0,1,0,0,0,0
20120222,US,0,0,0,5,0,0,0,0
20120222,SI,0,0,0,1,0,0,0,0
20120222,SG,0,1,0,3,1,0,0,0
20120222,SE,0,1,0,2,1,0,0,0
20120222,RU,0,2,0,2,2,0,0,0
20120222,RO,0,0,0,1,0,0,0,0
20120222,PL,0,1,0,2,1,0,0,0
20120222,PH,0,1,0,1,1,0,0,0
20120222,MX,0,1,0,3,1,0,0,0
20120222,MK,0,1,0,1,1,0,0,0
20120222,LU,0,1,0,1,1,0,0,0
20120222,KR,0,2,0,3,2,0,0,0
20120222,JP,0,1,0,1,1,0,0,0
20120222,IT,0,1,0,6,1,0,0,0
20120222,IN,0,0,0,3,0,0,0,0
20120222,IL,0,0,0,1,0,0,0,0
20120222,HU,0,1,0,2,1,0,0,0
20120222,GR,0,0,0,1,0,0,0,0
20120222,GB,0,0,0,4,0,0,0,0
20120222,FR,0,1,0,1,1,0,0,0
20120222,FI,0,1,0,1,1,0,0,0
20120222,ES,0,1,0,4,1,0,0,0
20120222,EC,0,0,0,1,0,0,0,0
20120222,DK,0,1,0,1,1,0,0,0
20120222,DE,7,1006,4,1814,967,2,2,5
20120222,CZ,0,1,0,2,1,0,0,0
20120222,CN,0,2,0,4,2,0,0,0
20120222,CH,0,4,0,25,4,0,0,0
20120222,CA,0,1,0,2,1,0,0,0
20120222,BR,0,1,0,3,1,0,0,0
20120222,BG,0,2,0,3,2,0,0,0
20120222,AU,0,1,0,2,1,0,0,0
20120222,AT,0,7,0,19,6,0,0,0
20120221,unknown,0,0,0,3,0,0,0,0
20120221,VN,0,0,0,1,0,0,0,0
20120221,US,0,0,0,5,0,0,0,0
20120221,SI,0,1,0,2,1,0,0,0
20120221,SG,0,1,0,2,1,0,0,0
20120221,SE,0,1,0,2,1,0,0,0
20120221,RU,0,2,0,2,2,0,0,0
20120221,RO,0,0,0,1,0,0,0,0
20120221,PL,0,1,0,2,1,0,0,0
20120221,PH,0,1,0,1,1,0,0,0
20120221,NO,0,1,0,1,1,0,0,0
20120221,MX,0,1,0,3,1,0,0,0
20120221,MK,0,1,0,1,1,0,0,0
20120221,LU,0,1,0,1,1,0,0,0
20120221,KR,0,2,0,3,2,0,0,0
20120221,JP,0,1,0,1,1,0,0,0
20120221,IT,0,1,0,5,1,0,0,0
20120221,IN,0,0,0,3,0,0,0,0
20120221,IL,0,0,0,1,0,0,0,0
20120221,HU,0,1,0,2,1,0,0,0
20120221,GR,0,0,0,1,0,0,0,0
20120221,GB,0,0,0,4,0,0,0,0
20120221,FR,0,1,0,1,1,0,0,0
20120221,ES,0,1,0,4,1,0,0,0
20120221,EC,0,0,0,1,0,0,0,0
20120221,DK,0,1,0,1,1,0,0,0
20120221,DE,6,1007,3,1813,968,1,1,3
20120221,CZ,0,0,0,1,0,0,0,0
20120221,CN,0,2,0,4,2,0,0,0
20120221,CH,0,4,0,24,4,0,0,0
20120221,CA,0,1,0,2,1,0,0,0
20120221,BR,0,1,0,3,1,0,0,0
20120221,BG,0,2,0,3,2,0,0,0
20120221,AU,0,1,0,2,1,0,0,0
20120221,AT,0,8,0,20,7,0,0,0
20120220,unknown,0,0,0,3,0,0,0,0
20120220,VN,0,0,0,1,0,0,0,0
20120220,US,0,0,0,5,0,0,0,0
20120220,SI,0,1,0,2,1,0,0,0
20120220,SG,0,1,0,2,1,0,0,0
20120220,SE,0,1,0,2,1,0,0,0
20120220,RU,0,2,0,2,2,0,0,0
20120220,RO,0,0,0,1,0,0,0,0
20120220,PL,0,1,0,2,1,0,0,0
20120220,PH,0,1,0,1,1,0,0,0
20120220,NO,0,1,0,1,1,0,0,0
20120220,MX,0,1,0,3,1,0,0,0
20120220,MK,0,1,0,1,1,0,0,0
20120220,LU,0,1,0,1,1,0,0,0
20120220,KR,0,2,0,3,2,0,0,0
20120220,JP,0,1,0,1,1,0,0,0
20120220,IT,0,0,0,4,0,0,0,0
20120220,IN,0,0,0,3,0,0,0,0
20120220,IL,0,0,0,1,0,0,0,0
20120220,HU,0,1,0,2,1,0,0,0
20120220,GR,0,0,0,1,0,0,0,0
20120220,GB,1,0,1,4,0,1,1,0
20120220,FR,0,1,0,1,1,0,0,0
20120220,FI,0,1,0,1,1,0,0,0
20120220,ES,0,1,0,4,1,0,0,0
20120220,EC,0,0,0,1,0,0,0,0
20120220,DK,0,1,0,1,1,0,0,0
20120220,DE,8,1008,5,1812,969,3,3,1
20120220,CZ,0,0,0,1,0,0,0,0
20120220,CN,0,2,0,4,2,0,0,0
20120220,CH,0,4,0,24,4,0,0,0
20120220,CA,0,0,0,1,0,0,0,0
20120220,BR,0,1,0,3,1,0,0,0
20120220,BG,0,2,0,3,2,0,0,0
20120220,AU,0,1,0,2,1,0,0,0
20120220,AT,0,8,0,20,7,0,0,0
20120219,unknown,0,0,0,3,0,0,0,0
20120219,VN,0,0,0,1,0,0,0,0
20120219,US,0,0,0,5,0,0,0,1
20120219,SI,0,1,0,2,1,0,0,0
20120219,SG,0,1,0,2,1,0,0,0
20120219,SE,0,1,0,2,1,0,0,0
20120219,RU,0,2,0,2,2,0,0,0
20120219,RO,0,0,0,1,0,0,0,0
20120219,PL,0,1,0,2,1,0,0,0
20120219,PH,0,1,0,1,1,0,0,0
20120219,MX,0,1,0,3,1,0,0,0
20120219,MK,0,1,0,1,1,0,0,0
20120219,LU,0,1,0,1,1,0,0,0
20120219,KR,0,2,0,3,2,0,0,0
20120219,JP,0,1,0,1,1,0,0,0
20120219,IT,0,0,0,4,0,0,0,0
20120219,IN,0,0,0,3,0,0,0,0
20120219,IL,0,0,0,1,0,0,0,0
20120219,HU,0,1,0,2,1,0,0,0
20120219,GR,0,0,0,1,0,0,0,0
20120219,GB,0,0,0,3,0,0,0,0
20120219,FR,0,1,0,1,1,0,0,0
20120219,FI,0,1,0,1,1,0,0,0
20120219,ES,0,1,0,4,1,0,0,0
20120219,EC,0,0,0,1,0,0,0,0
20120219,DK,0,1,0,1,1,0,0,0
20120219,DE,5,1005,2,1810,966,1,0,4
20120219,CZ,0,0,0,1,0,0,0,0
20120219,CN,0,2,0,4,2,0,0,0
20120219,CH,0,4,0,23,4,0,0,0
20120219,CA,0,0,0,1,0,0,0,0
20120219,BR,0,1,0,3,1,0,0,0
20120219,BG,0,2,0,3,2,0,0,0
20120219,AU,0,1,0,1,1,0,0,0
20120219,AT,0,10,0,22,9,0,0,0
20120218,unknown,0,0,0,3,0,0,0,0
20120218,VN,0,0,0,1,0,0,0,0
20120218,US,0,0,0,5,0,0,0,0
20120218,SI,0,0,0,1,0,0,0,0
20120218,SG,0,1,0,2,1,0,0,0
20120218,SE,0,1,0,2,1,0,0,0
20120218,RU,0,2,0,2,2,0,0,0
20120218,RO,0,0,0,1,0,0,0,0
20120218,PL,0,1,0,2,1,0,0,0
20120218,PH,0,1,0,1,1,0,0,0
20120218,MX,0,1,0,3,1,0,0,0
20120218,MK,0,1,0,1,1,0,0,0
20120218,LU,0,1,0,1,1,0,0,0
20120218,KR,0,2,0,3,2,0,0,0
20120218,JP,0,1,0,1,1,0,0,0
20120218,IT,0,0,0,4,0,0,0,0
20120218,IN,0,0,0,3,0,0,0,0
20120218,IL,0,0,0,1,0,0,0,0
20120218,HU,0,1,0,2,1,0,0,0
20120218,GR,0,0,0,1,0,0,0,0
20120218,GB,0,0,0,3,0,0,0,0
20120218,FR,0,1,0,1,1,0,0,0
20120218,FI,0,1,0,1,1,0,0,0
20120218,ES,0,1,0,4,1,0,0,0
20120218,EC,0,0,0,1,0,0,0,0
20120218,DK,0,1,0,1,1,0,0,0
20120218,DE,6,1005,5,1811,966,3,3,6
20120218,CZ,0,0,0,1,0,0,0,0
20120218,CN,0,2,0,4,2,0,0,0
