# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,os_version,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120213,Android 3.0,0,1,0,2,1,0,0,0
20120213,Android 2.3.3+,0,656,0,1148,644,0,0,6
20120213,0,1,125,0,188,118,1,0,0
20120212,Android 2.3,0,2,0,1,1,0,0,0
20120212,Android 2.2,0,152,0,353,139,0,0,3
20120212,Android 2.1,0,43,0,106,43,0,0,0
20120212,Android 4.0.3,1,22,0,39,22,0,0,0
20120212,Android 4.0,1,26,1,32,22,0,0,0
20120212,Android 3.2,1,13,1,17,11,0,0,0
20120212,Android 3.1,0,7,0,14,6,0,0,1
20120212,Android 3.0,0,1,0,2,1,0,0,0
20120212,Android 2.3.3+,5,655,5,1148,642,2,2,6
20120212,0,0,124,0,187,117,0,0,1
20120211,Android 2.3,0,2,0,1,1,0,0,0
20120211,Android 2.2,0,152,0,353,139,0,0,2
20120211,Android 2.1,0,43,0,106,43,0,0,0
20120211,Android 4.0.3,0,21,0,38,21,0,0,0
20120211,Android 4.0,1,24,0,30,20,0,0,0
20120211,Android 3.2,1,13,1,17,11,0,0,0
20120211,Android 3.1,1,7,1,14,6,0,0,0
20120211,Android 3.0,1,1,1,2,1,0,0,0
20120211,Android 2.3.3+,4,653,3,1144,640,1,1,8
20120211,0,3,124,1,187,116,1,1,1
20120210,Android 2.3,0,2,0,1,1,0,0,0
20120210,Android 2.2,2,151,2,354,138,0,0,2
20120210,Android 2.1,0,43,0,106,43,0,0,0
20120210,Android 4.0.3,0,21,0,38,21,0,0,0
20120210,Android 4.0,1,23,1,29,19,0,0,0
20120210,Android 3.2,0,13,0,17,11,1,1,1
20120210,Android 3.1,0,7,0,14,6,0,0,0
20120210,Android 3.0,0,1,0,1,1,0,0,0
20120210,Android 2.3.3+,3,653,2,1140,641,2,2,7
20120210,0,3,123,2,186,116,0,0,0
20120209,Android 2.3,0,2,0,1,1,0,0,0
20120209,Android 2.2,0,147,0,352,134,0,0,2
20120209,Android 2.1,0,43,0,106,43,2,1,2
20120209,Android 4.0.3,0,21,0,38,21,0,0,0
20120209,Android 4.0,0,22,0,28,18,0,0,0
20120209,Android 3.2,0,14,0,17,12,0,0,0
20120209,Android 3.1,1,7,1,14,6,0,0,0
20120209,Android 3.0,0,1,0,1,1,0,0,0
20120209,Android 2.3.3+,6,656,4,1139,644,4,4,8
20120209,0,2,121,1,183,114,2,2,0
20120208,Android 2.3,0,2,0,1,1,0,0,0
20120208,Android 2.2,0,149,0,352,136,0,0,2
20120208,Android 2.1,0,45,0,106,44,0,0,0
20120208,Android 4.0.3,0,20,0,38,19,0,0,1
20120208,Android 4.0,0,22,0,28,18,0,0,0
20120208,Android 3.2,1,14,1,17,12,0,0,0
20120208,Android 3.1,0,6,0,13,5,0,0,0
20120208,Android 3.0,0,1,0,1,1,0,0,0
20120208,Android 2.3.3+,2,657,2,1136,643,0,0,6
20120208,0,2,120,0,182,114,1,1,1
20120207,Android 2.3,0,2,0,1,1,0,0,0
20120207,Android 2.2,1,149,1,353,136,1,1,3
20120207,Android 2.1,0,45,0,106,44,0,0,1
20120207,Android 4.0.3,0,20,0,38,20,1,1,1
20120207,Android 4.0,0,22,0,28,18,0,0,0
20120207,Android 3.2,0,13,0,16,11,0,0,0
20120207,Android 3.1,0,7,0,13,6,0,0,0
20120207,Android 3.0,0,1,0,1,1,0,0,0
20120207,Android 2.3.3+,2,664,1,1147,650,0,0,12
20120207,0,1,112,0,168,107,0,0,1
20120206,Android 2.3,0,2,0,1,1,0,0,0
20120206,Android 2.2,0,150,0,353,137,0,0,0
20120206,Android 2.1,0,45,0,106,44,0,0,0
20120206,Android 4.0.3,4,20,1,39,19,2,1,1
20120206,Android 4.0,0,22,0,28,18,0,0,0
20120206,Android 3.2,0,13,0,16,11,0,0,0
20120206,Android 3.1,1,7,1,13,6,0,0,0
20120206,Android 3.0,0,1,0,1,1,0,0,0
20120206,Android 2.3.3+,2,671,2,1157,659,0,0,12
20120206,0,3,101,1,154,96,1,1,1
20120205,Android 2.3,0,2,0,1,1,0,0,0
20120205,Android 2.2,0,150,0,353,137,2,2,4
20120205,Android 2.1,1,45,1,106,44,2,2,0
20120205,Android 4.0.3,0,19,0,36,19,0,0,1
20120205,Android 4.0,0,22,0,28,18,0,0,1
20120205,Android 3.2,0,13,0,16,11,1,1,1
20120205,Android 3.1,1,7,1,13,6,0,0,0
20120205,Android 3.0,0,1,0,1,1,0,0,0
20120205,Android 2.3.3+,3,676,3,1165,666,4,3,15
20120205,0,3,93,2,145,88,0,0,1
20120204,Android 2.3,0,2,0,1,1,0,0,0
20120204,Android 2.2,0,151,0,353,138,0,0,5
20120204,Android 2.1,0,46,0,105,45,1,1,1
20120204,Android 4.0.3,1,18,1,36,18,0,0,2
20120204,Android 4.0,0,21,0,27,17,1,0,2
20120204,Android 3.2,0,14,0,17,12,0,0,1
20120204,Android 3.1,0,7,0,13,6,0,0,0
20120204,Android 3.0,0,1,0,1,1,0,0,0
20120204,Android 2.3.3+,7,681,7,1164,670,2,2,18
20120204,0,0,89,0,141,86,0,0,1
20120203,Android 2.3,0,2,0,1,1,0,0,0
20120203,Android 2.2,1,151,1,353,138,1,1,6
20120203,Android 2.1,0,46,0,105,45,0,0,1
20120203,Android 4.0.3,0,16,0,34,16,0,0,2
20120203,Android 4.0,0,23,0,28,18,0,0,0
20120203,Android 3.2,0,14,0,17,12,0,0,0
20120203,Android 3.1,0,7,0,13,6,0,0,0
20120203,Android 3.0,0,1,0,1,1,0,0,0
20120203,Android 2.3.3+,3,674,1,1156,664,1,1,19
20120203,0,1,88,1,141,85,0,0,1
20120202,Android 2.3,0,2,0,1,1,0,0,0
20120202,Android 2.2,1,151,0,353,138,1,1,3
20120202,Android 2.1,0,46,0,105,45,0,0,0
20120202,Android 4.0.3,0,16,0,34,16,0,0,1
20120202,Android 4.0,0,22,0,27,17,0,0,0
20120202,Android 3.2,0,14,0,17,11,0,0,0
20120202,Android 3.1,0,7,0,13,6,0,0,0
20120202,Android 3.0,0,1,0,1,1,0,0,0
20120202,Android 2.3.3+,5,667,5,1154,657,0,0,16
20120202,0,0,88,0,141,85,0,0,1
20120201,Android 2.3,0,2,0,1,1,0,0,0
20120201,Android 2.2,0,152,0,352,139,4,4,4
20120201,Android 2.1,1,46,1,105,45,1,1,1
20120201,Android 4.0.3,0,16,0,33,16,0,0,1
20120201,Android 4.0,0,22,0,27,17,0,0,0
20120201,Android 3.2,0,13,0,16,10,0,0,0
20120201,Android 3.1,0,8,0,14,7,0,0,0
20120201,Android 3.0,0,1,0,1,1,0,0,0
20120201,Android 2.3.3+,4,660,3,1150,650,0,0,40
20120201,0,1,87,1,141,84,0,0,6
20120131,Android 2.3,0,2,0,1,1,0,0,0
20120131,Android 2.2,2,158,2,352,145,0,0,4
20120131,Android 2.1,0,46,0,104,45,0,0,1
20120131,Android 4.0.3,0,16,0,33,16,0,0,1
20120131,Android 4.0,1,22,1,27,17,0,0,1
20120131,Android 3.2,0,15,0,18,12,0,0,2
20120131,Android 3.1,2,8,1,14,7,0,0,0
20120131,Android 3.0,0,1,0,1,1,0,0,0
20120131,Android 2.3.3+,5,657,4,1147,646,3,2,41
20120131,0,1,82,1,138,80,0,0,7
20120130,Android 2.3,0,2,0,1,1,0,0,0
20120130,Android 2.2,1,155,1,351,143,1,1,7
20120130,Android 2.1,1,46,1,104,45,0,0,0
20120130,Android 4.0.3,2,17,2,33,17,1,1,4
20120130,Android 4.0,1,21,0,27,17,0,0,0
20120130,Android 3.2,0,15,0,18,13,0,0,1
20120130,Android 3.1,1,7,1,13,6,0,0,0
20120130,Android 3.0,0,1,0,1,1,0,0,0
20120130,Android 2.3.3+,6,656,4,1141,644,2,2,84
20120130,0,2,82,2,137,80,1,1,9
20120129,Android 2.3,0,2,0,1,1,0,0,1
20120129,Android 2.2,0,154,0,350,143,2,2,29
20120129,Android 2.1,0,45,0,104,44,0,0,3
20120129,Android 4.0.3,0,17,0,30,16,0,0,7
20120129,Android 4.0,0,20,0,26,16,1,1,11
20120129,Android 3.2,1,15,0,19,14,0,0,7
20120129,Android 3.1,1,7,1,13,6,0,0,3
20120129,Android 3.0,0,1,0,1,1,0,0,0
20120129,Android 2.3.3+,1,651,1,1135,638,2,2,166
20120129,0,0,80,0,137,79,0,0,31
20120128,Android 2.3,0,2,0,1,1,0,0,0
20120128,Android 2.2,3,157,3,350,146,0,0,12
20120128,Android 2.1,0,45,0,105,45,0,0,0
20120128,Android 4.0.3,2,17,0,30,15,1,0,4
20120128,Android 4.0,1,21,1,25,16,0,0,3
20120128,Android 3.2,1,14,1,17,12,0,0,2
20120128,Android 3.1,1,7,1,13,6,0,0,1
20120128,Android 3.0,0,1,0,1,1,0,0,0
20120128,Android 2.3.3+,3,653,3,1136,640,2,2,77
20120128,0,2,82,1,137,81,0,0,7
20120127,Android 2.3,0,2,0,1,1,0,0,0
20120127,Android 2.2,1,153,1,269,141,1,1,17
20120127,Android 2.1,0,46,0,89,45,0,0,2
20120127,Android 4.0.3,0,18,0,22,16,0,0,3
20120127,Android 4.0,2,20,2,18,15,0,0,1
20120127,Android 3.2,0,13,0,14,12,0,0,4
20120127,Android 3.1,0,7,0,9,6,0,0,2
20120127,Android 3.0,0,1,0,1,1,0,0,0
20120127,Android 2.3.3+,7,652,7,959,640,4,4,137
20120127,0,2,82,1,408,80,1,1,25
20120126,Android 2.3,0,2,0,1,1,0,0,0
20120126,Android 2.2,1,153,1,269,142,2,2,14
20120126,Android 2.1,0,45,0,89,44,0,0,0
20120126,Android 4.0.3,0,18,0,22,16,0,0,5
20120126,Android 4.0,1,18,0,16,13,0,0,5
20120126,Android 3.2,0,13,0,13,11,0,0,1
20120126,Android 3.1,0,7,0,8,5,0,0,0
20120126,Android 3.0,0,1,0,1,1,0,0,0
20120126,Android 2.3.3+,4,658,4,952,644,3,3,70
20120126,0,1,82,1,408,80,1,1,13
20120125,Android 2.3,0,2,0,1,1,0,0,0
20120125,Android 2.2,0,158,0,270,146,1,1,0
20120125,Android 2.1,0,45,0,89,44,1,1,1
20120125,Android 4.0.3,1,19,1,23,17,0,0,1
20120125,Android 4.0,0,18,0,17,14,0,0,1
20120125,Android 3.2,0,13,0,13,11,0,0,0
20120125,Android 3.1,0,7,0,8,5,0,0,1
20120125,Android 3.0,0,1,0,1,1,0,0,0
20120125,Android 2.3.3+,13,660,12,948,645,6,6,11
20120125,0,1,83,1,403,79,2,1,1
20120124,Android 2.3,0,2,0,1,1,0,0,0
20120124,Android 2.2,1,158,1,272,146,0,0,1
20120124,Android 2.1,1,46,1,89,45,0,0,1
20120124,Android 4.0.3,0,18,0,23,17,0,0,0
20120124,Android 4.0,0,16,0,15,12,0,0,0
20120124,Android 3.2,0,13,0,13,11,0,0,0
20120124,Android 3.1,0,7,0,8,5,0,0,0
20120124,Android 3.0,0,1,0,1,1,0,0,0
20120124,Android 2.3.3+,7,654,6,941,640,3,2,5
20120124,0,1,80,0,394,76,0,0,1
20120123,Android 2.3,0,2,0,1,1,0,0,0
20120123,Android 2.2,3,157,3,272,146,1,1,8
20120123,Android 2.1,0,45,0,88,44,1,1,0
20120123,Android 4.0.3,1,18,0,23,17,0,0,1
20120123,Android 4.0,0,16,0,15,12,0,0,0
20120123,Android 3.2,0,13,0,13,11,0,0,0
20120123,Android 3.1,1,7,1,8,5,0,0,0
20120123,Android 3.0,0,1,0,1,1,0,0,0
20120123,Android 2.3.3+,5,651,4,937,637,0,0,7
20120123,0,2,79,2,391,75,1,1,2
20120122,Android 2.3,0,2,0,1,1,0,0,0
20120122,Android 2.2,2,152,2,268,141,0,0,0
20120122,Android 2.1,2,45,2,88,45,1,0,0
20120122,Android 4.0.3,0,18,0,23,17,0,0,0
20120122,Android 4.0,0,16,0,15,12,0,0,0
20120122,Android 3.2,0,13,0,13,11,0,0,2
20120122,Android 3.1,1,7,1,8,5,0,0,0
20120122,Android 3.0,0,1,0,1,1,0,0,0
20120122,Android 2.3.3+,3,652,3,940,639,2,2,16
20120122,0,0,78,0,382,74,0,0,1
20120121,Android 2.3,0,2,0,1,1,0,0,0
20120121,Android 2.2,0,150,0,267,139,0,0,1
20120121,Android 2.1,0,44,0,86,43,1,1,0
20120121,Android 4.0.3,0,18,0,23,17,0,0,1
20120121,Android 4.0,0,15,0,14,11,0,0,0
20120121,Android 3.2,0,12,0,13,10,0,0,0
20120121,Android 3.1,0,7,0,8,5,0,0,0
20120121,Android 3.0,0,1,0,1,1,0,0,0
20120121,Android 2.3.3+,3,647,2,934,632,1,1,9
20120121,0,0,77,0,382,74,0,0,0
20120120,Android 2.3,0,2,0,1,1,0,0,0
20120120,Android 2.2,1,151,1,268,140,0,0,2
20120120,Android 2.1,0,45,0,86,44,1,1,0
20120120,Android 4.0.3,4,18,2,23,17,0,0,0
20120120,Android 4.0,1,15,1,14,11,0,0,0
20120120,Android 3.2,0,12,0,13,10,0,0,1
20120120,Android 3.1,0,7,0,8,5,0,0,0
20120120,Android 3.0,0,1,0,1,1,0,0,0
20120120,Android 2.3.3+,4,645,4,930,630,5,4,17
20120120,0,4,78,2,383,75,0,0,2
20120119,Android 2.3,0,2,0,1,1,0,0,0
20120119,Android 2.2,0,151,0,270,141,1,1,4
20120119,Android 2.1,0,45,0,86,44,0,0,0
20120119,Android 4.0.3,0,13,0,18,12,0,0,1
20120119,Android 4.0,0,14,0,13,10,0,0,0
20120119,Android 3.2,0,13,0,13,11,0,0,0
20120119,Android 3.1,1,7,1,8,5,0,0,0
20120119,Android 3.0,0,1,0,1,1,0,0,0
20120119,Android 2.3.3+,6,647,6,931,634,7,7,34
20120119,0,5,76,4,376,74,2,2,5
20120118,Android 2.3,0,2,0,1,1,0,0,0
20120118,Android 2.2,0,153,0,272,143,0,0,7
20120118,Android 2.1,0,45,0,86,44,1,1,1
20120118,Android 4.0.3,0,12,0,19,12,0,0,1
20120118,Android 4.0,1,14,0,13,10,0,0,0
20120118,Android 3.2,0,14,0,14,12,0,0,1
20120118,Android 3.1,0,7,0,7,5,0,0,1
20120118,Android 3.0,0,1,0,1,1,0,0,0
20120118,Android 2.3.3+,9,645,8,925,633,7,6,39
20120118,0,0,74,0,367,71,0,0,5
20120117,Android 2.3,0,2,0,1,1,0,0,0
20120117,Android 2.2,3,154,3,273,144,1,1,2
20120117,Android 2.1,0,46,0,87,45,1,1,2
20120117,Android 4.0.3,0,11,0,18,11,0,0,3
20120117,Android 4.0,0,12,0,12,9,0,0,2
20120117,Android 3.2,1,14,1,14,12,0,0,3
20120117,Android 3.1,0,7,0,8,5,0,0,1
20120117,Android 3.0,0,1,0,1,1,0,0,0
20120117,Android 2.3.3+,3,645,3,916,633,5,5,80
20120117,0,1,74,0,367,71,1,1,13
20120116,Android 2.3,0,2,0,1,1,0,0,0
20120116,Android 2.2,0,152,0,270,142,0,0,29
20120116,Android 2.1,0,46,0,87,45,0,0,3
20120116,Android 4.0.3,1,12,1,17,11,1,0,4
20120116,Android 4.0,0,12,0,12,9,0,0,5
20120116,Android 3.2,0,13,0,13,11,0,0,2
20120116,Android 3.1,1,7,1,8,5,0,0,0
20120116,Android 3.0,0,1,0,1,1,0,0,0
20120116,Android 2.3.3+,7,650,7,916,639,6,4,133
20120116,0,3,74,3,365,71,1,1,23
20120115,Android 2.3,0,2,0,1,1,0,0,0
20120115,Android 2.2,2,156,1,267,143,0,0,12
20120115,Android 2.1,0,47,0,87,46,0,0,0
20120115,Android 4.0.3,1,12,0,16,10,1,0,3
20120115,Android 4.0,0,12,0,13,10,0,0,3
20120115,Android 3.2,2,12,1,14,11,1,0,4
20120115,Android 3.1,0,7,0,8,6,0,0,3
20120115,Android 3.0,0,1,0,1,1,0,0,0
20120115,Android 2.3.3+,7,649,7,907,634,2,2,104
20120115,0,0,72,0,364,68,0,0,13
20120114,Android 2.3,0,2,0,2,2,0,0,0
20120114,Android 2.2,0,153,0,267,142,0,0,2
20120114,Android 2.1,0,46,0,88,45,0,0,0
20120114,Android 4.0.3,0,12,0,16,10,0,0,0
20120114,Android 4.0,1,12,1,13,10,1,1,0
20120114,Android 3.2,0,13,0,14,12,0,0,0
20120114,Android 3.1,1,7,1,8,5,0,0,0
20120114,Android 3.0,0,1,0,1,1,0,0,0
20120114,Android 2.3.3+,5,645,4,903,629,3,2,4
20120114,0,1,71,0,361,66,0,0,1
20120113,Android 2.3,0,2,0,2,2,0,0,0
20120113,Android 2.2,0,156,0,267,144,1,1,0
20120113,Android 2.1,0,46,0,88,45,0,0,0
20120113,Android 4.0.3,0,12,0,16,10,0,0,1
20120113,Android 4.0,1,12,0,12,10,0,0,0
20120113,Android 3.2,0,13,0,14,12,0,0,0
20120113,Android 3.1,1,7,1,8,5,0,0,0
20120113,Android 3.0,0,1,0,1,1,0,0,0
20120113,Android 2.3.3+,4,642,4,902,627,4,4,4
20120113,0,0,69,0,357,63,0,0,0
20120112,Android 2.3,0,2,0,2,2,0,0,0
20120112,Android 2.2,0,159,0,268,146,0,0,0
20120112,Android 2.1,1,46,0,88,45,0,0,0
20120112,Android 4.0.3,0,12,0,16,10,0,0,1
20120112,Android 4.0,1,12,0,12,9,0,0,0
20120112,Android 3.2,1,13,0,14,12,0,0,0
20120112,Android 3.1,1,7,1,8,5,0,0,0
20120112,Android 3.0,0,1,0,1,1,0,0,0
20120112,Android 2.3.3+,4,643,4,900,628,3,3,3
20120112,0,1,66,0,352,60,0,0,1
20120111,Android 2.3,0,2,0,2,2,0,0,0
20120111,Android 2.2,3,161,3,273,149,1,1,3
20120111,Android 2.1,0,45,0,87,44,0,0,0
20120111,Android 4.0.3,0,11,0,16,9,0,0,0
20120111,Android 4.0,2,11,1,12,9,0,0,0
20120111,Android 3.2,0,12,0,13,11,0,0,0
20120111,Android 3.1,0,7,0,8,5,0,0,2
20120111,Android 3.0,0,1,0,1,1,0,0,0
20120111,Android 2.3.3+,4,637,4,893,624,3,3,4
20120111,0,4,65,4,350,60,1,1,0
20120110,Android 2.3,0,2,0,2,2,0,0,0
20120110,Android 2.2,3,158,3,269,146,1,1,2
20120110,Android 2.1,0,45,0,87,44,1,1,2
20120110,Android 4.0.3,0,12,0,16,10,0,0,0
20120110,Android 4.0,0,9,0,10,7,0,0,0
20120110,Android 3.2,0,12,0,13,11,0,0,0
20120110,Android 3.1,1,6,1,8,4,0,0,0
20120110,Android 3.0,0,1,0,1,1,0,0,0
20120110,Android 2.3.3+,4,637,2,889,624,1,1,3
20120110,0,1,61,1,347,57,0,0,2
20120109,Android 2.3,0,2,0,2,2,0,0,0
20120109,Android 2.2,0,156,0,266,144,0,0,0
20120109,Android 2.1,0,46,0,86,45,0,0,0
20120109,Android 4.0.3,1,12,1,17,10,1,1,1
20120109,Android 4.0,1,9,1,10,7,1,1,0
20120109,Android 3.2,0,12,0,14,11,0,0,0
20120109,Android 3.1,0,7,0,7,5,0,0,0
