# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,device,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120228,p990_262-xx,0,0,0,2,0,0,0,0
20120228,p990_262-02,0,2,0,2,2,0,0,0
20120228,LG Optimus 2X,0,13,0,25,13,0,0,0
20120228,p920,0,1,0,2,1,0,0,0
20120228,p5,0,1,0,1,1,0,0,0
20120228,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,0
20120228,Motorola Atrix,0,1,0,1,1,0,0,0
20120228,Sony Tablet S,0,2,0,5,2,0,0,0
20120228,msm7627_ffa,0,0,0,1,0,0,0,0
20120228,msm7230,0,2,0,2,2,0,0,0
20120228,morr,0,0,0,1,0,0,0,0
20120228,ZTE Racer,0,0,0,1,0,0,0,0
20120228,mione_plus,0,1,0,1,1,0,0,0
20120228,mercury,0,0,0,1,0,0,0,0
20120228,HTC Wildfire S,0,26,0,50,26,0,0,0
20120228,Samsung Galaxy Nexus,1,20,0,30,19,0,0,0
20120228,m801,0,1,0,2,1,0,0,0
20120228,Acer Liquid,0,0,0,1,0,0,0,0
20120228,HTC Aria,0,0,0,3,0,0,0,0
20120228,LG Optimus Black,0,6,0,12,6,0,0,0
20120228,leo,0,4,0,6,3,0,0,0
20120228,HTC Legend,0,5,0,11,5,0,0,0
20120228,laptop,0,0,0,1,0,0,0,0
20120228,Motorola Defy,0,2,0,5,2,0,0,0
20120228,Huawei U8510,0,10,0,19,10,0,0,0
20120228,Huawei V858,0,1,0,1,1,0,0,0
20120228,HTC Hero ,0,3,0,6,3,0,0,0
20120228,harmony,0,0,0,1,0,0,0,0
20120228,gelato_262-xx,0,1,0,1,1,0,0,0
20120228,galaxysmtd,0,1,0,12,1,0,0,0
20120228,galaxys2,0,9,0,14,9,0,0,0
20120228,HTC Flyer,0,2,0,3,1,0,0,0
20120228,e1000_gq1a,0,0,0,1,0,0,0,0
20120228,e0_open_eur,0,0,0,1,0,0,0,0
20120228,HTC G1 ,0,0,0,1,0,0,0,0
20120228,disco10,0,0,0,1,0,0,0,0
20120228,Samsung Nexus S,0,26,0,44,26,0,0,1
20120228,crane-m802h6,0,0,0,1,0,0,0,0
20120228,cooper,0,0,0,1,0,0,0,0
20120228,choi,0,1,0,1,1,0,0,0
20120228,HTC Chacha,0,1,0,2,1,0,0,0
20120228,HTC Wildfire,0,19,0,33,15,0,0,0
20120228,HTC Desire,0,68,0,145,59,0,0,0
20120228,bproj_262-XXX,0,0,0,3,0,0,0,0
20120228,ZTE Blade,0,7,0,15,7,0,0,0
20120228,aries,0,0,0,2,0,0,0,0
20120228,HTC Desire HD,2,65,2,118,64,0,0,0
20120228,Garmin-Asus Nuvifone,0,0,0,1,0,0,0,0
20120228,Acer Liquid,0,1,0,2,1,0,0,0
20120228,Samsung Galaxy Player,0,0,0,1,0,0,0,0
20120228,XT502,0,0,0,1,0,0,0,0
20120228,SEMC Xperia X10,0,10,0,22,10,0,0,0
20120228,W851,0,1,0,1,1,0,0,0
20120228,SEMC Xperia X10 Mini Pro,0,8,0,19,8,0,0,0
20120228,TF201,0,5,0,7,5,0,0,0
20120228,TF101G,0,1,0,1,1,0,0,0
20120228,Asus EeePad Transformer TF101,0,10,0,9,8,0,0,0
20120228,SEMC Xperia Ray,0,2,0,2,2,0,0,0
20120228,ST17i,0,3,0,3,3,0,0,0
20120228,SEMC Xperia Mini,0,0,0,1,0,0,0,0
20120228,Asus EeePad Slider SL101,0,1,0,1,0,0,0,0
20120228,SEMC Xperia Mini Pro,0,2,0,3,2,0,0,0
20120228,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,0
20120228,Sharp Lynx 3D SH-03C,0,2,0,2,2,0,0,0
20120228,Samsung Galaxy S,0,1,0,1,1,0,0,0
20120228,SEMC Xperia Play,0,2,0,7,2,0,0,0
20120228,SEMC Xperia Neo,0,6,0,13,6,0,0,0
20120228,SEMC Xperia Neo V,0,1,0,1,1,0,0,0
20120228,MK16i,0,1,0,2,1,0,0,0
20120228,SEMC Xperia Arc S,0,1,0,4,1,0,0,0
20120228,SEMC Xperia Arc,0,5,0,17,5,0,0,0
20120228,LIFETAB_P9514,0,4,0,5,4,0,0,0
20120228,Lenovo Indigo,0,3,0,4,3,0,0,0
20120228,Samsung Galaxy Ace,0,1,0,1,1,0,0,0
20120228,Samsung Galaxy Ace,0,27,0,72,27,0,0,0
20120228,Samsung Galaxy Fit,0,2,0,3,2,0,0,0
20120228,Samsung Galaxy Gio,0,2,0,3,2,0,0,0
20120228,Samsung Galaxy Mini,0,5,0,8,5,0,0,0
20120228,Samsung Galaxy Y,0,0,0,1,0,0,0,0
20120228,Samsung Galaxy Y,0,6,0,6,6,0,0,0
20120228,GT-P7511,0,0,0,1,0,0,0,0
20120228,Samsung Galaxy Tab 10.1,0,1,0,2,1,0,0,0
20120228,GT-P7501,0,1,0,1,1,0,0,0
20120228,Samsung Galaxy Tab 10.1,0,2,0,7,1,0,0,0
20120228,Samsung Galaxy Tab,0,0,0,2,0,0,0,0
20120228,Samsung Galaxy Tab,0,11,0,18,10,0,0,0
20120228,Samsung Galaxy Note,1,16,1,25,16,0,0,0
20120228,Samsung Galaxy S2,0,0,0,1,0,0,0,0
20120228,Samsung Galaxy S2,0,1,0,1,1,0,0,0
20120228,GT-I9100M,0,0,0,1,0,0,0,0
20120228,Samsung Galaxy S2,1,209,1,363,204,0,0,0
20120228,Samsung Galaxy S,0,5,0,8,5,0,0,0
20120228,Samsung Galaxy S Plus,0,43,0,64,41,0,0,0
20120228,Samsung Galaxy S,0,88,0,182,85,0,0,1
20120228,Samsung Galaxy W,0,6,0,8,6,0,0,0
20120228,Samsung Galaxy 3,0,3,0,11,3,0,0,0
20120228,Samsung Europa ,0,2,0,2,1,0,0,0
20120228,Samsung Europa ,0,2,0,8,2,0,0,0
20120228,GT-B7510,0,0,0,1,0,0,0,0
20120228,GT-B5510,0,1,0,1,1,0,0,0
20120228,SEMC Xperia X8,0,4,0,11,4,0,0,0
20120228,SEMC Xperia X10 Mini,0,1,0,3,1,0,0,0
20120228,A70S,0,0,0,1,0,0,0,0
20120228,A43,0,0,0,1,0,0,0,0
20120228,A101IT,0,0,0,2,0,0,0,0
20120227,zeus,0,1,0,0,0,0,0,0
20120227,wwe10,0,0,0,1,0,0,0,0
20120227,Motorola XOOM,0,1,0,2,1,0,0,0
20120227,HTC Incredible S,0,8,0,14,8,0,0,0
20120227,HTC G2,0,14,0,26,14,0,0,0
20120227,victor,0,2,0,2,2,0,0,0
20120227,v350,0,0,0,1,0,0,0,0
20120227,unknown,0,0,0,4,0,0,0,0
20120227,univa_open-de,0,2,0,2,2,0,0,0
20120227,univa_222-01,0,1,0,1,1,0,0,0
20120227,umts_spyder,0,4,0,4,4,0,0,0
20120227,Motorola Droid,0,3,0,17,3,0,0,0
20120227,Motorola Flipout,0,2,0,5,2,0,0,0
20120227,Motorola Milestone2,0,2,0,4,2,0,0,0
20120227,Motorola Defy,0,42,0,69,39,0,0,1
20120227,Motorola XOOM,0,1,0,3,1,0,0,0
20120227,u8800,0,1,0,1,1,0,0,0
20120227,u8220,0,0,0,1,0,0,0,0
20120227,Toshiba AT100,0,1,0,1,1,0,0,0
20120227,LG Optimus One,0,5,0,13,5,0,0,0
20120227,tenderloin,0,3,0,5,2,0,0,0
20120227,LG Swift,0,2,0,5,2,0,0,0
20120227,LG Optimus 2X,0,1,0,1,1,0,0,0
20120227,Dell Streak 7,0,0,0,1,0,0,0,0
20120227,Dell Streak,0,0,0,2,0,0,0,0
20120227,Pantech Izar,0,0,0,1,0,0,0,0
20120227,HTC Shooter,0,2,0,2,2,0,0,0
20120227,HTC myTouch 3G,0,3,0,3,2,0,0,0
20120227,HTC Desire S,0,59,0,89,59,0,0,0
20120227,rk29sdk,0,1,0,1,1,0,0,0
20120227,HTC Sensation 4G,0,55,0,85,53,0,0,0
20120227,Acer Picasso,1,7,1,8,5,0,0,0
20120227,LG Pecan,0,1,0,4,1,0,0,0
20120227,HTC Nexus One,0,11,0,28,9,0,0,0
20120227,p990_EUR-xx,0,1,0,2,1,0,0,0
20120227,p990_262-xx,0,0,0,2,0,0,0,0
20120227,p990_262-02,0,2,0,2,2,0,0,0
20120227,LG Optimus 2X,0,13,0,25,13,0,0,0
20120227,p920,0,1,0,2,1,0,0,0
20120227,p5,0,1,0,1,1,0,0,0
20120227,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,2
20120227,Motorola Atrix,0,1,0,1,1,0,0,0
20120227,Sony Tablet S,0,2,0,5,2,0,0,0
20120227,msm7627_ffa,0,0,0,1,0,0,0,0
20120227,msm7230,0,2,0,2,2,0,0,0
20120227,morr,0,0,0,1,0,0,0,0
20120227,ZTE Racer,0,0,0,1,0,0,0,0
20120227,mione_plus,0,1,0,1,1,0,0,0
20120227,mercury,0,0,0,1,0,0,0,0
20120227,HTC Wildfire S,0,26,0,50,26,1,1,0
20120227,Samsung Galaxy Nexus,0,20,0,30,19,0,0,0
20120227,m801,0,1,0,2,1,0,0,0
20120227,Acer Liquid,0,0,0,1,0,0,0,0
20120227,HTC Aria,0,0,0,3,0,0,0,0
20120227,LG Optimus Black,0,6,0,12,6,0,0,0
20120227,leo,0,4,0,6,3,0,0,0
20120227,HTC Legend,0,5,0,11,5,0,0,0
20120227,laptop,0,0,0,1,0,0,0,0
20120227,Motorola Defy,0,2,0,5,2,0,0,0
20120227,Huawei U8510,0,10,0,19,10,0,0,0
20120227,Huawei V858,0,1,0,1,1,0,0,0
20120227,HTC Hero ,0,3,0,6,3,0,0,0
20120227,harmony,0,0,0,1,0,0,0,0
20120227,gelato_262-xx,0,1,0,1,1,0,0,0
20120227,galaxysmtd,0,1,0,12,1,0,0,0
20120227,galaxys2,0,9,0,14,9,0,0,0
20120227,HTC Flyer,0,2,0,3,1,0,0,0
20120227,e1000_gq1a,0,0,0,1,0,0,0,0
20120227,e0_open_eur,0,0,0,1,0,0,0,0
20120227,HTC G1 ,0,0,0,1,0,0,0,0
20120227,disco10,0,0,0,1,0,0,0,0
20120227,Samsung Nexus S,0,26,0,44,26,0,0,1
20120227,crane-m802h6,0,0,0,1,0,0,0,0
20120227,cooper,0,0,0,1,0,0,0,0
20120227,choi,0,1,0,1,1,0,0,0
20120227,HTC Chacha,0,1,0,2,1,0,0,0
20120227,HTC Wildfire,0,19,0,34,16,0,0,0
20120227,HTC Desire,0,67,0,145,58,0,0,0
20120227,bproj_262-XXX,0,0,0,3,0,0,0,0
20120227,ZTE Blade,0,7,0,15,7,0,0,0
20120227,aries,0,0,0,2,0,0,0,0
20120227,HTC Desire HD,1,63,1,116,62,1,1,0
20120227,Garmin-Asus Nuvifone,0,0,0,1,0,0,0,0
20120227,Acer Liquid,0,1,0,2,1,0,0,0
20120227,Samsung Galaxy Player,0,0,0,1,0,0,0,0
20120227,XT502,0,0,0,1,0,0,0,0
20120227,SEMC Xperia X10,0,10,0,22,10,0,0,0
20120227,W851,0,1,0,1,1,0,0,0
20120227,SEMC Xperia X10 Mini Pro,0,8,0,19,8,0,0,0
20120227,TF201,0,5,0,7,5,0,0,0
20120227,TF101G,0,1,0,1,1,0,0,0
20120227,Asus EeePad Transformer TF101,0,10,0,9,8,0,0,0
20120227,SEMC Xperia Ray,0,2,0,2,2,0,0,0
20120227,ST17i,0,3,0,3,3,0,0,0
20120227,SEMC Xperia Mini,0,0,0,1,0,0,0,0
20120227,Asus EeePad Slider SL101,0,1,0,1,0,0,0,0
20120227,SEMC Xperia Mini Pro,0,2,0,3,2,0,0,0
20120227,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,0
20120227,Sharp Lynx 3D SH-03C,0,2,0,2,2,0,0,0
20120227,Samsung Galaxy S,0,1,0,1,1,0,0,0
20120227,SEMC Xperia Play,0,2,0,7,2,0,0,0
20120227,SEMC Xperia Neo,0,6,0,13,6,0,0,0
20120227,SEMC Xperia Neo V,0,1,0,1,1,0,0,0
20120227,MK16i,0,1,0,2,1,0,0,0
20120227,SEMC Xperia Arc S,0,1,0,4,1,0,0,0
20120227,SEMC Xperia Arc,0,5,0,17,5,0,0,0
20120227,LIFETAB_P9514,0,4,0,5,4,0,0,0
20120227,Lenovo Indigo,0,3,0,4,3,0,0,0
20120227,Samsung Galaxy Ace,0,1,0,1,1,0,0,0
20120227,Samsung Galaxy Ace,1,27,1,72,27,1,1,1
20120227,Samsung Galaxy Fit,0,2,0,3,2,0,0,0
20120227,Samsung Galaxy Gio,0,2,0,3,2,0,0,0
20120227,Samsung Galaxy Mini,0,5,0,8,5,0,0,0
20120227,Samsung Galaxy Y,0,0,0,1,0,0,0,0
20120227,Samsung Galaxy Y,0,6,0,6,6,0,0,0
20120227,GT-P7511,0,0,0,1,0,0,0,0
20120227,Samsung Galaxy Tab 10.1,0,1,0,2,1,0,0,0
20120227,GT-P7501,0,1,0,1,1,0,0,0
20120227,Samsung Galaxy Tab 10.1,0,2,0,7,1,0,0,0
20120227,Samsung Galaxy Tab,0,0,0,2,0,0,0,0
20120227,Samsung Galaxy Tab,0,11,0,18,10,0,0,0
20120227,Samsung Galaxy Note,1,15,0,24,14,0,0,0
20120227,Samsung Galaxy S2,0,0,0,1,0,0,0,0
20120227,Samsung Galaxy S2,0,1,0,1,1,0,0,0
20120227,GT-I9100M,0,0,0,1,0,0,0,0
20120227,Samsung Galaxy S2,1,209,1,362,203,0,0,0
20120227,Samsung Galaxy S,0,5,0,8,5,0,0,0
20120227,Samsung Galaxy S Plus,0,43,0,64,41,0,0,0
20120227,Samsung Galaxy S,0,90,0,182,87,1,1,1
20120227,Samsung Galaxy W,0,6,0,8,6,0,0,0
20120227,Samsung Galaxy 3,0,3,0,11,3,0,0,0
20120227,Samsung Europa ,0,2,0,2,1,0,0,0
20120227,Samsung Europa ,0,2,0,8,2,0,0,0
20120227,GT-B7510,0,0,0,1,0,0,0,0
20120227,GT-B5510,0,1,0,1,1,0,0,0
20120227,SEMC Xperia X8,0,4,0,11,4,0,0,0
20120227,SEMC Xperia X10 Mini,0,1,0,3,1,0,0,0
20120227,A70S,0,0,0,1,0,0,0,0
20120227,A43,0,0,0,1,0,0,0,0
20120227,A101IT,0,0,0,2,0,0,0,0
20120226,wwe10,0,0,0,1,0,0,0,0
20120226,Motorola XOOM,0,1,0,2,1,0,0,0
20120226,HTC Incredible S,0,8,0,14,8,0,0,0
20120226,HTC G2,0,14,0,26,14,0,0,1
20120226,victor,0,2,0,2,2,0,0,0
20120226,v350,0,0,0,1,0,0,0,0
20120226,unknown,0,0,0,4,0,0,0,0
20120226,univa_open-de,1,2,1,2,2,0,0,0
20120226,univa_222-01,0,1,0,1,1,0,0,0
20120226,umts_spyder,0,4,0,4,4,0,0,0
20120226,Motorola Droid,0,3,0,17,3,0,0,0
20120226,Motorola Flipout,0,2,0,5,2,0,0,0
20120226,Motorola Milestone2,0,2,0,4,2,0,0,0
20120226,Motorola Defy,0,43,0,69,40,0,0,0
20120226,Motorola XOOM,0,1,0,3,1,0,0,0
20120226,u8800,0,1,0,1,1,0,0,0
20120226,u8220,0,0,0,1,0,0,0,0
20120226,Toshiba AT100,0,1,0,1,1,0,0,0
20120226,LG Optimus One,0,5,0,13,5,0,0,0
20120226,tenderloin,0,3,0,5,2,0,0,0
20120226,LG Swift,0,2,0,5,2,0,0,0
20120226,LG Optimus 2X,0,1,0,1,1,0,0,0
20120226,Dell Streak 7,0,0,0,1,0,0,0,0
20120226,Dell Streak,0,0,0,2,0,0,0,0
20120226,Pantech Izar,0,0,0,1,0,0,0,0
20120226,HTC Shooter,0,2,0,2,2,0,0,0
20120226,HTC myTouch 3G,0,3,0,3,2,0,0,0
20120226,HTC Desire S,0,59,0,89,59,0,0,0
20120226,rk29sdk,0,1,0,1,1,0,0,0
20120226,HTC Sensation 4G,0,55,0,85,53,0,0,0
20120226,Acer Picasso,2,7,1,8,5,0,0,0
20120226,LG Pecan,0,1,0,4,1,0,0,0
20120226,HTC Nexus One,0,11,0,28,9,0,0,0
20120226,p990_EUR-xx,0,1,0,2,1,0,0,0
20120226,p990_262-xx,0,0,0,2,0,0,0,0
20120226,p990_262-02,0,2,0,2,2,0,0,0
20120226,LG Optimus 2X,0,13,0,25,13,0,0,0
20120226,p920,0,1,0,2,1,0,0,0
20120226,p5,0,1,0,1,1,0,0,0
20120226,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,0
20120226,Motorola Atrix,0,1,0,1,1,0,0,0
20120226,Sony Tablet S,0,2,0,5,2,0,0,0
20120226,msm7627_ffa,0,0,0,1,0,0,0,0
20120226,msm7230,0,2,0,2,2,0,0,0
20120226,morr,0,0,0,1,0,0,0,0
20120226,ZTE Racer,0,0,0,1,0,0,0,0
20120226,mione_plus,0,1,0,1,1,0,0,0
20120226,mercury,0,0,0,1,0,0,0,0
20120226,HTC Wildfire S,0,27,0,50,27,0,0,0
20120226,Samsung Galaxy Nexus,0,20,0,30,19,0,0,0
20120226,m801,0,1,0,2,1,0,0,0
20120226,Acer Liquid,0,0,0,1,0,0,0,0
20120226,HTC Aria,0,0,0,3,0,0,0,0
20120226,LG Optimus Black,0,6,0,12,6,0,0,0
20120226,leo,0,4,0,6,3,0,0,0
20120226,HTC Legend,0,5,0,11,5,0,0,0
20120226,laptop,0,0,0,1,0,0,0,0
20120226,Motorola Defy,0,2,0,5,2,0,0,0
20120226,Huawei U8510,0,10,0,19,10,0,0,0
20120226,Huawei V858,0,1,0,1,1,0,0,0
20120226,HTC Hero ,0,3,0,6,3,0,0,0
20120226,harmony,0,0,0,1,0,0,0,0
20120226,gelato_262-xx,0,1,0,1,1,0,0,0
20120226,galaxysmtd,0,1,0,12,1,0,0,0
20120226,galaxys2,0,9,0,14,9,0,0,0
20120226,HTC Flyer,0,2,0,3,1,0,0,0
20120226,e1000_gq1a,0,0,0,1,0,0,0,0
20120226,e0_open_eur,0,0,0,1,0,0,0,0
20120226,HTC G1 ,0,0,0,1,0,0,0,0
20120226,disco10,0,0,0,1,0,0,0,0
20120226,Samsung Nexus S,0,26,0,44,26,0,0,0
20120226,crane-m802h6,0,0,0,1,0,1,1,0
20120226,cooper,0,0,0,1,0,0,0,0
20120226,choi,0,1,0,1,1,0,0,0
20120226,HTC Chacha,0,1,0,2,1,0,0,0
20120226,HTC Wildfire,0,19,0,34,16,0,0,0
20120226,HTC Desire,0,67,0,145,58,0,0,0
20120226,bproj_262-XXX,0,0,0,3,0,0,0,0
20120226,ZTE Blade,0,7,0,15,7,0,0,0
20120226,aries,0,0,0,2,0,0,0,0
20120226,HTC Desire HD,0,63,0,115,62,0,0,0
20120226,Garmin-Asus Nuvifone,0,0,0,1,0,0,0,0
20120226,Acer Liquid,0,1,0,2,1,0,0,0
20120226,Samsung Galaxy Player,0,0,0,1,0,0,0,0
20120226,XT502,0,0,0,1,0,0,0,0
20120226,SEMC Xperia X10,0,10,0,22,10,0,0,0
20120226,W851,0,1,0,1,1,0,0,0
20120226,SEMC Xperia X10 Mini Pro,0,8,0,19,8,0,0,0
20120226,TF201,0,5,0,7,5,0,0,0
20120226,TF101G,0,1,0,1,1,0,0,0
20120226,Asus EeePad Transformer TF101,0,10,0,9,8,0,0,0
20120226,SEMC Xperia Ray,0,2,0,2,2,0,0,0
20120226,ST17i,0,3,0,3,3,0,0,0
20120226,SEMC Xperia Mini,0,0,0,1,0,0,0,0
20120226,Asus EeePad Slider SL101,0,1,0,1,0,0,0,0
20120226,SEMC Xperia Mini Pro,0,2,0,3,2,0,0,0
20120226,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,0
20120226,Sharp Lynx 3D SH-03C,0,2,0,2,2,0,0,0
20120226,Samsung Galaxy S,0,1,0,1,1,0,0,0
20120226,SEMC Xperia Play,0,3,0,7,3,0,0,0
20120226,SEMC Xperia Neo,0,6,0,13,6,0,0,0
20120226,SEMC Xperia Neo V,0,1,0,1,1,0,0,0
20120226,MK16i,0,1,0,2,1,0,0,0
20120226,SEMC Xperia Arc S,0,1,0,4,1,0,0,0
20120226,SEMC Xperia Arc,0,5,0,17,5,0,0,0
20120226,LIFETAB_P9514,0,4,0,5,4,0,0,0
20120226,Lenovo Indigo,0,3,0,4,3,0,0,0
20120226,Samsung Galaxy Ace,0,1,0,1,1,0,0,0
20120226,Samsung Galaxy Ace,0,27,0,71,27,0,0,0
20120226,Samsung Galaxy Fit,0,2,0,3,2,0,0,0
20120226,Samsung Galaxy Gio,0,2,0,3,2,0,0,0
20120226,Samsung Galaxy Mini,0,5,0,8,5,0,0,0
20120226,Samsung Galaxy Y,0,0,0,1,0,0,0,0
20120226,Samsung Galaxy Y,0,6,0,6,6,0,0,0
20120226,GT-P7511,0,0,0,1,0,0,0,0
20120226,Samsung Galaxy Tab 10.1,0,1,0,2,1,0,0,0
20120226,GT-P7501,0,1,0,1,1,0,0,0
20120226,Samsung Galaxy Tab 10.1,0,2,0,7,1,0,0,0
20120226,Samsung Galaxy Tab,0,0,0,2,0,0,0,0
20120226,Samsung Galaxy Tab,0,11,0,18,10,0,0,0
20120226,Samsung Galaxy Note,1,15,1,24,15,1,1,0
20120226,Samsung Galaxy S2,0,0,0,1,0,0,0,0
20120226,Samsung Galaxy S2,0,1,0,1,1,0,0,0
20120226,GT-I9100M,0,0,0,1,0,0,0,0
20120226,Samsung Galaxy S2,1,209,1,361,203,1,1,0
20120226,Samsung Galaxy S,0,5,0,8,5,0,0,0
20120226,Samsung Galaxy S Plus,0,43,0,64,41,0,0,0
20120226,Samsung Galaxy S,0,91,0,182,88,0,0,0
20120226,Samsung Galaxy W,0,6,0,8,6,0,0,0
20120226,Samsung Galaxy 3,0,3,0,11,3,0,0,0
20120226,Samsung Europa ,0,2,0,2,1,0,0,0
20120226,Samsung Europa ,0,2,0,8,2,0,0,0
20120226,GT-B7510,0,0,0,1,0,0,0,0
20120226,GT-B5510,0,1,0,1,1,0,0,0
20120226,SEMC Xperia X8,0,4,0,11,4,0,0,0
20120226,SEMC Xperia X10 Mini,0,1,0,3,1,0,0,0
20120226,A70S,0,0,0,1,0,0,0,0
20120226,A43,0,0,0,1,0,0,0,0
20120226,A101IT,0,0,0,2,0,0,0,0
20120225,wwe10,0,0,0,1,0,0,0,0
20120225,Motorola XOOM,0,1,0,2,1,0,0,0
20120225,HTC Incredible S,0,8,0,14,8,0,0,0
20120225,HTC G2,0,14,0,26,14,0,0,0
20120225,victor,0,2,0,2,2,0,0,0
20120225,v350,0,0,0,1,0,0,0,0
20120225,unknown,0,0,0,4,0,0,0,0
20120225,univa_open-de,0,1,0,1,1,0,0,0
20120225,univa_222-01,0,1,0,1,1,0,0,0
20120225,umts_spyder,0,4,0,4,4,0,0,0
20120225,Motorola Droid,0,3,0,17,3,0,0,0
20120225,Motorola Flipout,0,2,0,5,2,0,0,0
20120225,Motorola Milestone2,0,2,0,4,2,0,0,0
20120225,Motorola Defy,1,43,1,69,40,0,0,0
20120225,Motorola XOOM,0,1,0,3,1,0,0,0
20120225,u8800,0,1,0,1,1,0,0,0
20120225,u8220,0,0,0,1,0,0,0,0
20120225,Toshiba AT100,0,1,0,1,1,0,0,0
20120225,LG Optimus One,0,5,0,13,5,0,0,0
20120225,tenderloin,0,3,0,5,2,0,0,0
20120225,LG Swift,0,2,0,5,2,0,0,0
20120225,LG Optimus 2X,0,1,0,1,1,0,0,0
20120225,Dell Streak 7,0,0,0,1,0,0,0,0
20120225,Dell Streak,0,0,0,2,0,0,0,0
20120225,Pantech Izar,0,0,0,1,0,0,0,0
20120225,HTC Shooter,0,2,0,2,2,0,0,0
20120225,HTC myTouch 3G,0,3,0,3,2,0,0,0
20120225,HTC Desire S,0,59,0,89,59,0,0,0
20120225,rk29sdk,0,1,0,1,1,0,0,0
20120225,HTC Sensation 4G,0,55,0,85,53,0,0,0
20120225,Acer Picasso,0,6,0,7,5,0,0,0
20120225,LG Pecan,0,1,0,4,1,0,0,0
20120225,HTC Nexus One,0,11,0,28,9,0,0,0
20120225,p990_EUR-xx,0,1,0,2,1,0,0,0
20120225,p990_262-xx,0,0,0,2,0,0,0,0
20120225,p990_262-02,0,2,0,2,2,0,0,0
20120225,LG Optimus 2X,0,13,0,25,13,0,0,0
20120225,p920,0,1,0,2,1,0,0,0
20120225,p5,0,1,0,1,1,0,0,0
20120225,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,0
20120225,Motorola Atrix,0,1,0,1,1,0,0,0
20120225,Sony Tablet S,0,2,0,5,2,0,0,0
20120225,msm7627_ffa,0,0,0,1,0,0,0,0
20120225,msm7230,0,2,0,2,2,0,0,0
20120225,morr,0,0,0,1,0,0,0,0
20120225,ZTE Racer,0,0,0,1,0,0,0,0
20120225,mione_plus,0,1,0,1,1,0,0,0
20120225,mercury,0,0,0,1,0,0,0,0
20120225,HTC Wildfire S,0,27,0,50,27,0,0,0
20120225,Samsung Galaxy Nexus,0,20,0,30,19,0,0,0
20120225,m801,0,1,0,2,1,0,0,0
20120225,Acer Liquid,0,0,0,1,0,0,0,0
20120225,HTC Aria,0,0,0,3,0,0,0,0
20120225,LG Optimus Black,0,6,0,12,6,0,0,0
20120225,leo,0,4,0,6,3,0,0,0
20120225,HTC Legend,0,5,0,11,5,0,0,0
20120225,laptop,0,0,0,1,0,0,0,0
20120225,Motorola Defy,0,2,0,5,2,0,0,0
20120225,Huawei U8510,0,10,0,19,10,0,0,0
20120225,Huawei V858,0,1,0,1,1,0,0,0
20120225,HTC Hero ,0,3,0,6,3,0,0,0
