# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120708
# -------------------------------------------------------

date,language,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120506,de_FR,0,3,0,4,3,0,0,0
20120506,de_ES,0,2,0,2,2,0,0,0
20120506,de_DE,3,932,2,1835,889,3,3,13
20120506,de_CH,0,11,0,24,11,0,0,1
20120506,de_AT,0,8,0,25,7,0,0,0
20120506,de,0,0,0,2,0,0,0,0
20120506,da_DK,0,1,0,1,1,0,0,0
20120505,zh_TW,0,1,0,1,1,0,0,0
20120505,zh_CN,0,8,0,14,7,0,0,0
20120505,unknown,0,0,0,10,0,0,0,0
20120505,tr_TR,0,1,0,2,1,0,0,0
20120505,tr_DE,0,1,0,1,1,0,0,0
20120505,sv_SE,0,3,0,5,3,0,0,0
20120505,sl_SI,0,0,0,1,0,0,0,0
20120505,ru_RU,0,5,0,9,5,0,0,0
20120505,ru_DE,0,1,0,1,1,0,0,0
20120505,pt_PT,0,3,0,4,3,0,0,0
20120505,pt_BR,0,6,0,7,6,0,0,0
20120505,pl_PL,0,1,0,3,1,0,0,0
20120505,no_NO,0,0,0,1,0,0,0,0
20120505,nb_NO,0,1,0,1,1,0,0,0
20120505,ko_KR,0,2,0,5,2,0,0,0
20120505,ja_JP,0,2,0,2,2,0,0,0
20120505,it_IT,0,1,0,4,1,0,0,0
20120505,it_DE,0,0,0,1,0,0,0,0
20120505,hu_HU,0,3,0,2,2,0,0,0
20120505,fr_IT,0,1,0,1,1,0,0,0
20120505,fr_FR,0,3,0,5,3,0,0,0
20120505,es_US,0,1,0,1,1,0,0,0
20120505,es_MX,0,0,0,1,0,0,0,0
20120505,es_IE,0,0,0,1,0,0,0,0
20120505,es_ES,0,6,0,13,6,0,0,0
20120505,es_DE,0,2,0,3,2,0,0,0
20120505,en_US,0,65,0,122,62,0,0,0
20120505,en_SG,0,0,0,1,0,0,0,0
20120505,en_RU,0,0,0,1,0,0,0,0
20120505,en_RO,0,0,0,2,0,0,0,0
20120505,en_NZ,0,0,0,1,0,0,0,0
20120505,en_IN,0,2,0,8,2,0,0,0
20120505,en_IE,0,0,0,1,0,0,0,0
20120505,en_HK,0,0,0,1,0,0,0,0
20120505,en_GB,0,25,0,56,24,0,0,2
20120505,en_FR,0,1,0,2,1,0,0,0
20120505,en_ES,0,1,0,1,1,0,0,0
20120505,en_DK,0,0,0,1,0,0,0,0
20120505,en_DE,0,19,0,33,18,0,0,0
20120505,en_CA,0,1,0,3,1,0,0,0
20120505,en_AU,0,4,0,5,4,0,0,0
20120505,en_AT,0,1,0,4,1,0,0,0
20120505,el_GR,0,0,0,6,0,0,0,0
20120505,de_NL,0,1,0,1,1,0,0,0
20120505,de_LU,0,2,0,5,2,0,0,0
20120505,de_LI,0,0,0,1,0,0,0,0
20120505,de_IT,0,2,0,6,2,0,0,0
20120505,de_GB,0,2,0,2,2,0,0,0
20120505,de_FR,0,3,0,4,3,0,0,0
20120505,de_ES,0,2,0,2,2,0,0,0
20120505,de_DE,4,932,3,1835,888,3,3,20
20120505,de_CH,0,11,0,24,11,0,0,0
20120505,de_AT,0,8,0,25,7,0,0,0
20120505,de,0,0,0,2,0,0,0,0
20120505,da_DK,0,1,0,1,1,0,0,0
20120504,zh_TW,0,1,0,1,1,0,0,0
20120504,zh_CN,0,8,0,14,7,0,0,0
20120504,unknown,0,0,0,10,0,0,0,0
20120504,tr_TR,0,1,0,2,1,0,0,0
20120504,tr_DE,0,1,0,1,1,0,0,0
20120504,sv_SE,0,3,0,5,3,0,0,0
20120504,sl_SI,0,0,0,1,0,0,0,0
20120504,ru_RU,0,5,0,9,5,0,0,1
20120504,ru_DE,0,1,0,1,1,0,0,0
20120504,pt_PT,0,3,0,4,3,0,0,0
20120504,pt_BR,0,6,0,7,6,0,0,0
20120504,pl_PL,0,1,0,3,1,0,0,1
20120504,no_NO,0,0,0,1,0,0,0,0
20120504,nb_NO,0,1,0,1,1,0,0,0
20120504,ko_KR,0,2,0,6,2,0,0,0
20120504,ja_JP,0,2,0,2,2,0,0,0
20120504,it_IT,0,1,0,4,1,0,0,0
20120504,it_DE,0,0,0,1,0,0,0,0
20120504,hu_HU,0,3,0,2,2,0,0,0
20120504,fr_IT,0,1,0,1,1,0,0,0
20120504,fr_FR,0,3,0,5,3,0,0,0
20120504,es_US,0,1,0,1,1,0,0,0
20120504,es_MX,0,0,0,1,0,0,0,0
20120504,es_IE,0,0,0,1,0,0,0,0
20120504,es_ES,0,7,0,14,7,0,0,0
20120504,es_DE,0,2,0,3,2,0,0,0
20120504,en_US,0,65,0,122,62,2,2,2
20120504,en_SG,0,0,0,1,0,0,0,0
20120504,en_RU,0,0,0,1,0,0,0,0
20120504,en_RO,0,0,0,2,0,0,0,0
20120504,en_NZ,0,0,0,1,0,0,0,0
20120504,en_IN,0,2,0,8,2,0,0,0
20120504,en_IE,0,0,0,1,0,0,0,0
20120504,en_HK,0,0,0,1,0,0,0,0
20120504,en_GB,0,25,0,56,24,0,0,3
20120504,en_FR,0,1,0,2,1,0,0,0
20120504,en_ES,0,1,0,1,1,0,0,0
20120504,en_DK,0,0,0,1,0,0,0,0
20120504,en_DE,0,19,0,33,18,0,0,0
20120504,en_CA,0,1,0,3,1,0,0,0
20120504,en_AU,0,4,0,5,4,0,0,0
20120504,en_AT,0,1,0,4,1,0,0,0
20120504,el_GR,0,0,0,6,0,0,0,0
20120504,de_NL,0,1,0,1,1,0,0,0
20120504,de_LU,0,2,0,5,2,0,0,0
20120504,de_LI,0,0,0,1,0,0,0,0
20120504,de_IT,0,2,0,6,2,0,0,0
20120504,de_GB,0,2,0,2,2,0,0,0
20120504,de_FR,0,3,0,4,3,0,0,0
20120504,de_ES,0,2,0,2,2,0,0,0
20120504,de_DE,5,931,4,1829,887,2,2,23
20120504,de_CH,0,11,0,24,11,0,0,0
20120504,de_AT,0,8,0,25,7,0,0,0
20120504,de,0,0,0,2,0,0,0,0
20120504,da_DK,0,1,0,1,1,0,0,0
20120503,zh_TW,0,1,0,1,1,0,0,0
20120503,zh_CN,0,8,0,14,7,0,0,1
20120503,unknown,0,0,0,8,0,0,0,0
20120503,tr_TR,0,1,0,2,1,0,0,0
20120503,tr_DE,0,1,0,1,1,0,0,0
20120503,sv_SE,0,3,0,5,3,0,0,0
20120503,sl_SI,0,0,0,1,0,0,0,0
20120503,ru_RU,0,5,0,9,5,0,0,0
20120503,ru_DE,0,1,0,1,1,0,0,0
20120503,pt_PT,1,3,1,4,3,0,0,0
20120503,pt_BR,0,6,0,7,6,0,0,0
20120503,pl_PL,0,2,0,3,2,0,0,1
20120503,no_NO,0,0,0,1,0,0,0,0
20120503,nb_NO,0,1,0,1,1,0,0,0
20120503,ko_KR,0,2,0,6,2,0,0,0
20120503,ja_JP,0,2,0,2,2,0,0,0
20120503,it_IT,0,1,0,4,1,0,0,0
20120503,it_DE,0,0,0,1,0,0,0,0
20120503,hu_HU,0,3,0,2,2,0,0,0
20120503,fr_IT,0,1,0,1,1,0,0,0
20120503,fr_FR,0,3,0,5,3,0,0,0
20120503,es_US,0,1,0,1,1,0,0,0
20120503,es_MX,0,0,0,1,0,0,0,0
20120503,es_IE,0,0,0,1,0,0,0,0
20120503,es_ES,1,7,1,14,7,0,0,0
20120503,es_DE,0,2,0,3,2,0,0,0
20120503,en_US,0,67,0,122,64,0,0,3
20120503,en_SG,0,0,0,1,0,0,0,0
20120503,en_RU,0,0,0,1,0,0,0,0
20120503,en_RO,0,0,0,2,0,0,0,0
20120503,en_NZ,0,0,0,1,0,0,0,0
20120503,en_IN,0,2,0,8,2,0,0,0
20120503,en_IE,0,0,0,1,0,0,0,0
20120503,en_HK,0,0,0,1,0,0,0,0
20120503,en_GB,0,25,0,56,24,0,0,2
20120503,en_FR,0,1,0,2,1,0,0,0
20120503,en_ES,0,1,0,1,1,0,0,0
20120503,en_DK,0,0,0,1,0,0,0,0
20120503,en_DE,0,19,0,33,18,0,0,1
20120503,en_CA,0,1,0,3,1,0,0,1
20120503,en_AU,0,4,0,5,4,0,0,0
20120503,en_AT,0,1,0,4,1,0,0,1
20120503,el_GR,0,0,0,6,0,0,0,0
20120503,de_NL,0,1,0,1,1,0,0,0
20120503,de_LU,0,2,0,5,2,0,0,0
20120503,de_LI,0,0,0,1,0,0,0,0
20120503,de_IT,0,2,0,6,2,0,0,0
20120503,de_GB,0,2,0,2,2,0,0,0
20120503,de_FR,0,3,0,4,3,0,0,0
20120503,de_ES,0,2,0,2,2,0,0,0
20120503,de_DE,6,926,4,1824,882,2,2,31
20120503,de_CH,0,11,0,25,11,0,0,0
20120503,de_AT,0,8,0,25,7,0,0,1
20120503,de,0,0,0,2,0,0,0,0
20120503,da_DK,0,1,0,1,1,0,0,0
20120502,zh_TW,0,1,0,1,1,0,0,0
20120502,zh_CN,0,7,0,14,6,0,0,0
20120502,unknown,0,0,0,7,0,0,0,0
20120502,tr_TR,0,1,0,2,1,0,0,0
20120502,tr_DE,0,1,0,1,1,0,0,1
20120502,sv_SE,0,3,0,5,3,0,0,0
20120502,sl_SI,0,0,0,1,0,0,0,0
20120502,ru_RU,0,5,0,9,5,0,0,0
20120502,ru_DE,0,1,0,1,1,0,0,0
20120502,pt_PT,0,2,0,3,2,0,0,0
20120502,pt_BR,1,6,0,7,6,0,0,0
20120502,pl_PL,0,2,0,3,2,0,0,0
20120502,no_NO,0,0,0,1,0,0,0,0
20120502,nb_NO,0,1,0,1,1,0,0,0
20120502,ko_KR,0,2,0,6,2,0,0,0
20120502,ja_JP,0,2,0,2,2,0,0,1
20120502,it_IT,0,1,0,4,1,0,0,0
20120502,it_DE,0,0,0,1,0,0,0,0
20120502,hu_HU,0,3,0,2,2,0,0,0
20120502,fr_IT,0,1,0,1,1,0,0,0
20120502,fr_FR,0,3,0,5,3,0,0,0
20120502,es_US,0,1,0,1,1,0,0,0
20120502,es_MX,0,0,0,1,0,0,0,0
20120502,es_IE,0,0,0,1,0,0,0,0
20120502,es_ES,0,6,0,14,6,0,0,0
20120502,es_DE,0,2,0,3,2,0,0,0
20120502,en_US,1,67,1,122,64,1,1,6
20120502,en_SG,0,0,0,1,0,0,0,0
20120502,en_RU,0,0,0,1,0,0,0,0
20120502,en_RO,0,0,0,2,0,0,0,0
20120502,en_NZ,0,0,0,1,0,0,0,0
20120502,en_IN,0,2,0,8,2,0,0,0
20120502,en_IE,0,0,0,1,0,0,0,0
20120502,en_HK,0,0,0,1,0,0,0,0
20120502,en_GB,1,25,0,56,23,1,1,0
20120502,en_FR,0,1,0,2,1,0,0,0
20120502,en_ES,0,1,0,1,1,0,0,0
20120502,en_DK,0,0,0,1,0,0,0,0
20120502,en_DE,0,19,0,33,18,0,0,1
20120502,en_CA,0,1,0,3,1,0,0,0
20120502,en_AU,0,4,0,5,4,0,0,1
20120502,en_AT,0,1,0,4,1,0,0,0
20120502,el_GR,0,0,0,6,0,0,0,0
20120502,de_NL,0,1,0,1,1,0,0,0
20120502,de_LU,0,2,0,5,2,0,0,0
20120502,de_LI,0,0,0,1,0,0,0,0
20120502,de_IT,0,2,0,6,2,0,0,0
20120502,de_GB,0,2,0,2,2,0,0,0
20120502,de_FR,0,3,0,4,3,0,0,0
20120502,de_ES,0,2,0,2,2,0,0,0
20120502,de_DE,9,926,6,1820,881,8,7,51
20120502,de_CH,0,11,0,25,11,0,0,0
20120502,de_AT,0,8,0,25,7,0,0,0
20120502,de,0,0,0,2,0,0,0,0
20120502,da_DK,0,1,0,1,1,0,0,0
20120501,zh_TW,0,1,0,1,1,0,0,0
20120501,zh_CN,1,7,1,14,6,0,0,1
20120501,unknown,0,0,0,7,0,0,0,0
20120501,tr_TR,1,1,0,2,1,0,0,0
20120501,tr_DE,0,1,0,1,1,0,0,0
20120501,sv_SE,0,3,0,5,3,0,0,0
20120501,sl_SI,0,0,0,1,0,0,0,0
20120501,ru_RU,0,5,0,9,5,0,0,1
20120501,ru_DE,0,1,0,1,1,0,0,0
20120501,pt_PT,0,2,0,3,2,0,0,0
20120501,pt_BR,0,6,0,7,6,0,0,0
20120501,pl_PL,0,2,0,3,2,0,0,0
20120501,no_NO,0,0,0,1,0,0,0,0
20120501,nb_NO,0,1,0,1,1,0,0,1
20120501,ko_KR,0,2,0,6,2,0,0,0
20120501,ja_JP,0,2,0,2,2,0,0,0
20120501,it_IT,0,1,0,4,1,0,0,0
20120501,it_DE,0,0,0,1,0,0,0,0
20120501,hu_HU,0,3,0,2,2,0,0,0
20120501,fr_IT,0,1,0,1,1,0,0,1
20120501,fr_FR,0,3,0,5,3,0,0,0
20120501,es_US,0,1,0,1,1,0,0,0
20120501,es_MX,0,0,0,1,0,0,0,0
20120501,es_IE,0,0,0,1,0,0,0,0
20120501,es_ES,0,6,0,14,6,0,0,0
20120501,es_DE,0,2,0,3,2,0,0,1
20120501,en_US,1,67,0,121,64,0,0,8
20120501,en_SG,0,0,0,1,0,0,0,0
20120501,en_RU,0,0,0,1,0,0,0,0
20120501,en_RO,0,0,0,2,0,0,0,0
20120501,en_NZ,0,0,0,1,0,0,0,0
20120501,en_IN,0,2,0,8,2,0,0,0
20120501,en_IE,0,0,0,1,0,0,0,0
20120501,en_HK,0,0,0,1,0,0,0,0
20120501,en_GB,0,26,0,56,25,1,1,2
20120501,en_FR,0,1,0,2,1,0,0,0
20120501,en_ES,1,1,1,1,1,0,0,0
20120501,en_DK,0,0,0,1,0,0,0,0
20120501,en_DE,0,19,0,33,18,0,0,1
20120501,en_CA,0,1,0,3,1,0,0,0
20120501,en_AU,0,4,0,5,4,0,0,1
20120501,en_AT,0,1,0,4,1,0,0,0
20120501,el_GR,0,0,0,6,0,1,1,1
20120501,de_NL,0,1,0,1,1,0,0,1
20120501,de_LU,0,2,0,5,2,0,0,0
20120501,de_LI,0,0,0,1,0,0,0,0
20120501,de_IT,0,2,0,6,2,0,0,0
20120501,de_GB,0,2,0,2,2,0,0,2
20120501,de_FR,0,3,0,4,3,0,0,0
20120501,de_ES,0,2,0,2,2,0,0,0
20120501,de_DE,3,928,3,1814,884,0,0,78
20120501,de_CH,0,11,0,25,11,0,0,1
20120501,de_AT,0,8,0,25,7,0,0,0
20120501,de,0,0,0,2,0,0,0,0
20120501,da_DK,0,1,0,1,1,0,0,0
20120430,zh_TW,0,1,0,1,1,0,0,0
20120430,zh_CN,0,6,0,13,5,0,0,1
20120430,unknown,0,0,0,6,0,0,0,0
20120430,tr_TR,0,1,0,2,1,0,0,0
20120430,tr_DE,0,1,0,1,1,0,0,0
20120430,sv_SE,0,3,0,5,3,0,0,0
20120430,sl_SI,0,0,0,1,0,0,0,0
20120430,ru_RU,0,5,0,9,5,0,0,0
20120430,ru_DE,0,1,0,1,1,0,0,0
20120430,pt_PT,0,2,0,3,2,0,0,0
20120430,pt_BR,0,6,0,7,6,0,0,1
20120430,pl_PL,0,2,0,3,2,0,0,0
20120430,no_NO,0,0,0,1,0,0,0,0
20120430,nb_NO,0,1,0,1,1,0,0,0
20120430,ko_KR,0,2,0,6,2,0,0,0
20120430,ja_JP,0,2,0,2,2,0,0,0
20120430,it_IT,0,1,0,4,1,0,0,1
20120430,it_DE,0,0,0,1,0,0,0,0
20120430,hu_HU,0,3,0,2,2,0,0,0
20120430,fr_IT,0,1,0,1,1,0,0,0
20120430,fr_FR,0,3,0,5,3,1,1,0
20120430,es_US,0,1,0,2,1,0,0,0
20120430,es_MX,0,0,0,1,0,0,0,0
20120430,es_IE,0,0,0,1,0,0,0,0
20120430,es_ES,1,5,1,13,5,0,0,2
20120430,es_DE,0,2,0,3,2,0,0,0
20120430,en_US,4,66,2,120,63,1,1,10
20120430,en_SG,0,0,0,1,0,0,0,0
20120430,en_RU,0,0,0,1,0,1,1,0
20120430,en_RO,0,0,0,2,0,0,0,0
20120430,en_NZ,0,0,0,1,0,0,0,0
20120430,en_IN,0,2,0,8,2,0,0,0
20120430,en_IE,0,0,0,1,0,0,0,0
20120430,en_HK,0,0,0,1,0,0,0,0
20120430,en_GB,1,27,1,56,26,0,0,5
20120430,en_FR,0,1,0,2,1,0,0,0
20120430,en_DK,0,0,0,1,0,0,0,0
20120430,en_DE,0,19,0,33,18,0,0,7
20120430,en_CA,0,1,0,3,1,0,0,0
20120430,en_AU,1,4,1,5,4,0,0,1
20120430,en_AT,0,1,0,4,1,0,0,0
20120430,el_GR,0,0,0,5,0,0,0,0
20120430,de_NL,0,1,0,1,1,0,0,0
20120430,de_LU,0,2,0,5,2,0,0,0
20120430,de_LI,0,0,0,1,0,0,0,0
20120430,de_IT,0,2,0,6,2,0,0,1
20120430,de_GB,0,2,0,2,2,0,0,0
20120430,de_FR,0,3,0,4,3,0,0,2
20120430,de_ES,0,2,0,2,2,0,0,1
20120430,de_DE,9,925,7,1813,880,5,4,211
20120430,de_CH,0,11,0,25,11,0,0,1
20120430,de_AT,1,8,1,25,7,0,0,1
20120430,de,0,0,0,2,0,0,0,0
20120430,da_DK,0,1,0,1,1,0,0,0
20120429,zh_TW,0,1,0,1,1,0,0,0
20120429,zh_CN,0,6,0,13,5,1,1,1
20120429,unknown,0,0,0,5,0,0,0,0
20120429,tr_TR,0,1,0,2,1,0,0,1
20120429,tr_DE,0,1,0,1,1,0,0,0
20120429,sv_SE,0,3,0,5,3,0,0,0
20120429,sl_SI,0,0,0,1,0,0,0,0
20120429,ru_RU,0,5,0,9,5,0,0,0
20120429,ru_DE,0,1,0,1,1,0,0,0
20120429,pt_PT,0,2,0,3,2,0,0,0
20120429,pt_BR,0,6,0,7,6,0,0,2
20120429,pl_PL,0,2,0,3,2,0,0,0
20120429,no_NO,0,0,0,1,0,0,0,0
20120429,nb_NO,0,1,0,1,1,0,0,0
20120429,ko_KR,0,2,0,6,2,0,0,0
20120429,ja_JP,0,2,0,2,2,0,0,0
20120429,it_IT,0,1,0,4,1,0,0,0
20120429,it_DE,0,0,0,1,0,0,0,0
20120429,hu_HU,0,3,0,2,2,0,0,0
20120429,fr_IT,0,1,0,1,1,0,0,0
20120429,fr_FR,0,4,0,5,4,0,0,0
20120429,es_US,0,1,0,2,1,0,0,1
20120429,es_MX,0,0,0,1,0,0,0,0
20120429,es_IE,0,0,0,1,0,0,0,0
20120429,es_ES,0,4,0,12,4,0,0,1
20120429,es_DE,0,2,0,3,2,0,0,0
20120429,en_US,0,66,0,120,65,0,0,7
20120429,en_SG,0,0,0,1,0,0,0,0
20120429,en_RU,0,1,0,1,1,0,0,0
20120429,en_RO,0,0,0,2,0,0,0,0
20120429,en_NZ,0,0,0,1,0,0,0,0
20120429,en_IN,0,2,0,8,2,0,0,0
20120429,en_IE,0,0,0,1,0,0,0,0
20120429,en_HK,0,0,0,1,0,0,0,0
20120429,en_GB,0,26,0,54,24,0,0,2
20120429,en_FR,0,1,0,2,1,0,0,1
20120429,en_DK,0,0,0,1,0,0,0,0
20120429,en_DE,0,19,0,33,18,0,0,1
20120429,en_CA,0,1,0,3,1,0,0,0
20120429,en_AU,0,3,0,4,3,0,0,0
20120429,en_AT,0,1,0,4,1,0,0,0
20120429,el_GR,0,0,0,5,0,0,0,0
20120429,de_NL,0,1,0,1,1,0,0,0
20120429,de_LU,0,2,0,5,2,0,0,0
20120429,de_LI,0,0,0,1,0,0,0,0
20120429,de_IT,0,2,0,6,2,0,0,0
20120429,de_GB,0,2,0,2,2,0,0,1
20120429,de_FR,0,3,0,4,3,0,0,1
20120429,de_ES,0,2,0,2,2,0,0,1
20120429,de_DE,7,922,3,1805,878,5,5,69
20120429,de_CH,0,11,0,25,11,0,0,0
20120429,de_AT,0,7,0,24,6,0,0,0
20120429,de,0,0,0,2,0,0,0,0
20120429,da_DK,0,1,0,1,1,0,0,0
20120428,zh_TW,0,1,0,1,1,0,0,0
20120428,zh_CN,0,7,0,13,6,0,0,0
20120428,unknown,0,0,0,5,0,0,0,0
20120428,tr_TR,0,1,0,2,1,0,0,0
20120428,tr_DE,0,1,0,1,1,0,0,0
20120428,sv_SE,0,3,0,5,3,0,0,0
20120428,sl_SI,0,0,0,1,0,0,0,0
20120428,ru_RU,0,5,0,9,5,0,0,0
20120428,ru_DE,0,1,0,1,1,0,0,0
20120428,pt_PT,0,2,0,3,2,0,0,0
20120428,pt_BR,0,6,0,7,6,0,0,0
20120428,pl_PL,0,2,0,3,2,0,0,0
20120428,no_NO,0,0,0,1,0,0,0,0
20120428,nb_NO,0,1,0,1,1,0,0,0
20120428,ko_KR,0,2,0,6,2,0,0,0
20120428,ja_JP,0,2,0,2,2,0,0,0
20120428,it_IT,0,1,0,4,1,0,0,0
20120428,it_DE,0,0,0,1,0,0,0,0
20120428,hu_HU,0,3,0,2,2,0,0,0
20120428,fr_IT,0,1,0,1,1,0,0,0
20120428,fr_FR,0,4,0,5,4,0,0,0
20120428,es_US,0,1,0,2,1,0,0,0
20120428,es_MX,0,0,0,1,0,0,0,0
20120428,es_IE,0,0,0,1,0,0,0,0
20120428,es_ES,0,4,0,12,4,0,0,0
20120428,es_DE,0,2,0,3,2,0,0,0
20120428,en_US,0,66,0,119,64,0,0,0
20120428,en_SG,0,0,0,1,0,0,0,0
20120428,en_RU,0,1,0,1,1,0,0,0
20120428,en_RO,0,0,0,2,0,0,0,0
20120428,en_NZ,0,0,0,1,0,0,0,0
20120428,en_IN,0,2,0,8,2,0,0,0
20120428,en_IE,0,0,0,1,0,0,0,0
20120428,en_HK,0,0,0,1,0,0,0,0
20120428,en_GB,1,26,0,55,25,0,0,0
20120428,en_FR,0,1,0,2,1,0,0,0
20120428,en_DK,0,0,0,1,0,0,0,0
20120428,en_DE,0,19,0,33,18,0,0,0
20120428,en_CA,0,1,0,3,1,0,0,0
20120428,en_AU,0,4,0,4,3,0,0,0
20120428,en_AT,0,1,0,4,1,0,0,0
20120428,el_GR,0,0,0,5,0,1,1,0
20120428,de_NL,0,1,0,1,1,0,0,0
20120428,de_LU,0,2,0,5,2,0,0,0
20120428,de_LI,0,0,0,1,0,0,0,0
20120428,de_IT,0,2,0,6,2,0,0,1
20120428,de_GB,0,2,0,2,2,0,0,0
20120428,de_FR,0,3,0,4,3,0,0,0
20120428,de_ES,0,2,0,2,2,0,0,0
20120428,de_DE,5,927,2,1802,884,2,2,8
20120428,de_CH,0,11,0,25,11,0,0,0
20120428,de_AT,0,7,0,24,6,0,0,0
20120428,de,0,0,0,2,0,0,0,0
20120428,da_DK,0,1,0,1,1,0,0,0
20120427,zh_TW,0,1,0,1,1,0,0,0
20120427,zh_CN,0,7,0,13,6,0,0,0
20120427,unknown,0,0,0,5,0,0,0,0
20120427,tr_TR,0,1,0,2,1,0,0,0
20120427,tr_DE,0,1,0,1,1,0,0,0
20120427,sv_SE,0,3,0,5,3,0,0,0
20120427,sl_SI,0,0,0,1,0,0,0,0
20120427,ru_RU,0,5,0,9,5,0,0,0
20120427,ru_DE,0,1,0,1,1,0,0,0
20120427,pt_PT,0,2,0,3,2,0,0,0
20120427,pt_BR,0,6,0,7,6,0,0,0
20120427,pl_PL,0,2,0,3,2,0,0,0
20120427,no_NO,0,0,0,1,0,0,0,0
20120427,nb_NO,0,1,0,1,1,0,0,0
20120427,ko_KR,0,2,0,5,2,0,0,0
20120427,ja_JP,0,2,0,2,2,0,0,0
20120427,it_IT,0,1,0,4,1,0,0,0
20120427,it_DE,0,0,0,1,0,0,0,0
20120427,hu_HU,0,3,0,2,2,0,0,0
20120427,fr_IT,0,1,0,1,1,0,0,0
20120427,fr_FR,0,4,0,5,4,0,0,0
20120427,es_US,0,1,0,2,1,0,0,0
20120427,es_MX,0,0,0,1,0,0,0,0
20120427,es_IE,0,0,0,1,0,0,0,0
20120427,es_ES,0,4,0,12,4,0,0,0
20120427,es_DE,0,2,0,3,2,0,0,0
20120427,en_US,3,67,2,120,66,0,0,0
20120427,en_SG,0,0,0,1,0,0,0,0
20120427,en_RU,0,1,0,1,1,0,0,0
20120427,en_RO,0,0,0,2,0,0,0,0
20120427,en_NZ,0,0,0,1,0,0,0,0
20120427,en_IN,0,2,0,8,2,0,0,0
20120427,en_IE,0,0,0,1,0,0,0,0
20120427,en_HK,0,0,0,1,0,0,0,0
20120427,en_GB,0,25,0,54,24,1,1,1
20120427,en_FR,0,1,0,2,1,0,0,0
20120427,en_DK,0,0,0,1,0,0,0,0
20120427,en_DE,0,20,0,34,19,0,0,0
20120427,en_CA,0,1,0,3,1,0,0,0
20120427,en_AU,0,4,0,4,3,0,0,0
20120427,en_AT,0,1,0,4,1,0,0,0
20120427,el_GR,0,1,0,5,1,0,0,0
20120427,de_NL,0,1,0,1,1,0,0,0
20120427,de_LU,0,2,0,5,2,0,0,0
20120427,de_LI,0,0,0,1,0,0,0,0
20120427,de_IT,0,2,0,6,2,0,0,0
20120427,de_GB,0,2,0,2,2,0,0,0
20120427,de_FR,0,3,0,4,3,0,0,0
20120427,de_ES,0,2,0,2,2,0,0,0
20120427,de_DE,10,928,6,1800,885,3,3,6
20120427,de_CH,0,11,0,25,11,0,0,0
20120427,de_AT,0,7,0,24,6,0,0,0
20120427,de,0,0,0,2,0,0,0,0
20120427,da_DK,0,1,0,1,1,0,0,0
20120426,zh_TW,0,1,0,1,1,0,0,1
20120426,zh_CN,0,7,0,13,6,0,0,0
20120426,unknown,0,0,0,5,0,0,0,0
20120426,tr_TR,0,1,0,2,1,0,0,0
20120426,tr_DE,0,1,0,1,1,0,0,0
20120426,sv_SE,1,3,1,5,3,1,1,0
20120426,sl_SI,0,0,0,1,0,0,0,0
20120426,ru_RU,0,5,0,9,5,0,0,0
20120426,ru_DE,0,1,0,1,1,0,0,0
20120426,pt_PT,0,2,0,3,2,0,0,0
20120426,pt_BR,0,6,0,7,6,0,0,0
20120426,pl_PL,0,2,0,3,2,0,0,0
20120426,no_NO,0,0,0,1,0,0,0,0
20120426,nb_NO,0,1,0,1,1,0,0,0
20120426,ko_KR,0,2,0,5,2,0,0,0
20120426,ja_JP,0,2,0,2,2,0,0,0
20120426,it_IT,0,1,0,4,1,0,0,0
20120426,it_DE,0,0,0,1,0,0,0,0
20120426,hu_HU,0,3,0,2,2,0,0,0
20120426,fr_IT,0,1,0,1,1,0,0,0
20120426,fr_FR,0,4,0,5,4,0,0,0
20120426,es_US,0,1,0,2,1,0,0,0
20120426,es_MX,0,0,0,1,0,0,0,0
20120426,es_IE,0,0,0,1,0,0,0,0
20120426,es_ES,0,4,0,12,4,0,0,0
20120426,es_DE,0,2,0,3,2,0,0,0
20120426,en_US,0,64,0,117,63,0,0,0
20120426,en_SG,0,0,0,1,0,0,0,0
20120426,en_RU,0,1,0,1,1,0,0,0
20120426,en_RO,0,0,0,2,0,0,0,0
20120426,en_NZ,0,0,0,1,0,0,0,0
20120426,en_IN,0,2,0,8,2,0,0,0
20120426,en_IE,0,0,0,1,0,0,0,0
20120426,en_HK,0,0,0,1,0,0,0,0
20120426,en_GB,0,26,0,54,25,1,1,0
20120426,en_FR,0,1,0,2,1,0,0,0
20120426,en_DK,0,0,0,1,0,0,0,0
20120426,en_DE,1,20,1,34,19,0,0,0
20120426,en_CA,0,1,0,3,1,0,0,0
20120426,en_AU,0,4,0,4,3,0,0,0
20120426,en_AT,0,1,0,4,1,0,0,0
20120426,el_GR,0,1,0,5,1,0,0,0
20120426,de_NL,0,1,0,1,1,0,0,0
20120426,de_LU,0,2,0,5,2,0,0,0
20120426,de_LI,0,0,0,1,0,0,0,0
20120426,de_IT,0,2,0,6,2,0,0,0
20120426,de_GB,0,2,0,2,2,0,0,0
20120426,de_FR,0,3,0,4,3,0,0,0
20120426,de_ES,0,2,0,2,2,0,0,0
20120426,de_DE,7,921,3,1795,880,4,4,10
20120426,de_CH,0,11,0,25,11,0,0,0
