# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120708
# -------------------------------------------------------

date,device,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120707,Motorola Droid RAZR (umts_spyder),0,5,0,7,5,0,0,0
20120707,Motorola Droid (umts_sholes),0,0,0,17,0,0,0,0
20120707,Motorola Flipout (umts_ruth),0,2,0,4,2,0,0,0
20120707,Motorola Milestone2 (umts_milestone2),0,2,0,5,2,0,0,0
20120707,Motorola Defy (umts_jordan),0,41,0,81,38,0,0,0
20120707,Motorola XOOM (umts_everest),0,2,0,2,2,0,0,0
20120707,u8800,0,0,0,2,0,0,0,0
20120707,u8220,0,0,0,1,0,0,0,0
20120707,u0,0,1,0,1,1,0,0,0
20120707,Toshiba AT100 (tostab03),0,1,0,1,1,0,0,0
20120707,LG Optimus One (thunderg),0,5,0,14,5,0,0,0
20120707,tenderloin,0,3,0,6,2,0,0,0
20120707,LG Swift (swift),0,1,0,5,1,0,0,0
20120707,LG Optimus 2X (su660),0,1,0,1,1,0,0,0
20120707,Dell Streak 7 (streak7),0,0,0,1,0,0,0,0
20120707,Dell Streak (streak),0,0,0,1,0,0,0,0
20120707,Pantech Izar (sp33k),0,0,0,1,0,0,0,0
20120707,skate,0,0,0,1,0,0,0,0
20120707,HTC Shooter (shooteru),0,6,0,10,6,0,0,0
20120707,Motorola Motoroi (sholest),0,1,0,1,1,0,0,0
20120707,HTC myTouch 3G (sapphire),0,3,0,4,2,0,0,0
20120707,HTC Desire S (saga),0,65,0,109,65,0,0,0
20120707,HTC Sensation XL (runnymede),0,2,0,2,2,0,0,0
20120707,rk29sdk,0,1,0,1,1,0,0,0
20120707,qsd8k_s7,0,1,0,1,1,0,0,0
20120707,HTC Sensation 4G (pyramid),0,49,0,97,47,0,0,1
20120707,primou,0,1,0,2,1,0,0,0
20120707,picasso_m,0,1,0,1,1,0,0,0
20120707,picasso_e,0,1,0,1,1,0,0,0
20120707,Acer Picasso (picasso),0,6,0,8,4,0,0,0
20120707,LG Pecan (pecan),0,0,0,3,0,0,0,0
20120707,HTC Nexus One (passion),0,13,0,31,8,1,1,0
20120707,p990_EUR-xx,0,1,0,2,1,0,0,0
20120707,p990_262-xx,0,1,0,3,1,0,0,0
20120707,p990_262-02,0,3,0,4,3,0,0,0
20120707,LG Optimus 2X (p990),0,14,0,24,12,0,0,0
20120707,p920,0,1,0,2,1,0,0,0
20120707,p5,0,0,0,1,0,0,0,0
20120707,Samsung Galaxy Tab 10.1 (p3),0,1,0,1,1,0,0,0
20120707,Motorola Atrix (olympus),0,1,0,1,1,0,0,0
20120707,Sony Tablet S (nbx03),0,3,0,7,3,0,0,0
20120707,msm7230,0,2,0,2,2,0,0,0
20120707,msm7201a,0,1,0,0,0,0,0,0
20120707,morr,0,0,0,1,0,0,0,0
20120707,ZTE Racer (mooncake),0,0,0,1,0,0,0,0
20120707,mione_plus,0,1,0,1,1,0,0,0
20120707,SEMC Xperia X10 Mini Pro (mimmi),0,1,0,1,1,0,0,0
20120707,mercury,0,0,0,1,0,0,0,0
20120707,HTC Wildfire S (marvel),0,17,0,59,17,0,0,0
20120707,Samsung Galaxy Nexus (maguro),0,35,0,55,35,0,0,0
20120707,m801,0,3,0,4,3,0,0,0
20120707,Samsung Galaxy S3 (m0),1,22,1,27,22,1,1,0
20120707,HTC Aria (liberty),0,0,0,2,0,0,0,0
20120707,LG Optimus Black (lgp970),0,8,0,11,8,0,0,0
20120707,leo,0,1,0,7,1,0,0,0
20120707,HTC Legend (legend),0,4,0,12,4,0,0,0
20120707,Motorola Defy (jordan),0,0,0,2,0,0,0,0
20120707,hwu8860,0,1,0,1,1,0,0,0
20120707,hwu8655,0,1,0,2,1,0,0,0
20120707,Huawei U8650 (hwu8650),0,1,0,1,1,0,0,0
20120707,Huawei U8510 (hwu8510),0,7,0,16,6,0,0,0
20120707,Huawei V858 (hwu8160),0,1,0,1,1,0,0,0
20120707,hws7300u,0,0,0,1,0,0,0,0
20120707,HTC Hero  (hero),0,1,0,7,1,0,0,0
20120707,harmony,0,0,0,1,0,0,0,0
20120707,hallon,0,1,0,1,1,0,0,0
20120707,gelato_262-xx,0,1,0,1,1,0,0,0
20120707,galaxysmtd,0,2,0,13,2,0,0,0
20120707,galaxys2,0,7,0,18,6,0,0,0
20120707,HTC Flyer (flyer),0,4,0,8,4,0,0,0
20120707,espresso10wifi,0,1,0,1,1,0,0,0
20120707,es209ra,0,0,0,1,0,0,0,0
20120707,HTC One X (endeavoru),0,2,0,5,2,0,0,0
20120707,e1000_gq1a,0,0,0,1,0,0,0,0
20120707,e0_open_eur,0,0,0,1,0,0,0,0
20120707,HTC G1  (dream),0,0,0,1,0,0,0,0
20120707,disco10,0,0,0,1,0,0,0,0
20120707,Samsung Nexus S (crespo),0,24,0,52,23,0,0,0
20120707,crane-evb-v13,0,2,0,1,1,0,0,0
20120707,cosmo_EUR-XXX,0,1,0,1,1,0,0,0
20120707,cooper,0,1,0,2,1,0,0,0
20120707,choi,0,1,0,1,1,0,0,0
20120707,HTC Chacha (chacha),0,0,0,3,0,0,0,0
20120707,HTC Wildfire (buzz),0,24,0,40,21,0,0,0
20120707,HTC Desire (bravo),0,48,0,146,45,0,0,0
20120707,bproj_262-XXX,0,1,0,4,1,0,0,0
20120707,bproj_262-02,0,0,0,1,0,0,0,0
20120707,ZTE Blade (blade),0,3,0,16,3,0,0,0
20120707,HTC Tattoo (bahamas),0,0,0,1,0,0,0,0
20120707,arthur,0,0,0,1,0,0,0,0
20120707,aries,0,0,0,1,0,0,0,0
20120707,HTC Desire HD (ace),0,58,0,123,56,0,0,0
20120707,Garmin-Asus Nuvifone (a50),0,0,0,1,0,0,0,0
20120707,a3,0,1,0,0,0,0,0,0
20120707,Acer Liquid (a1),0,1,0,1,1,0,0,0
20120707,Samsung Galaxy Player (YP-G1),0,0,0,1,0,0,0,0
20120707,XT502,0,0,0,1,0,0,0,0
20120707,SEMC Xperia X10 (X10i),0,7,0,20,7,0,0,0
20120707,SEMC Xperia Live (WT19i),0,1,0,1,1,0,0,0
20120707,W851,0,1,0,1,1,0,0,0
20120707,SEMC Xperia X10 Mini Pro (U20i),0,8,0,25,8,0,0,0
20120707,Asus EeePad Transformer TF300 (TF300TG),0,1,0,1,1,0,0,0
20120707,Asus EeePad Transformer TF300 (TF300T),0,1,0,2,1,0,0,0
20120707,Asus EeePad Transformer TF201 (TF201),0,6,0,8,5,0,0,0
